dataset,acquisition,error_model,jitter_std,jitter_iteration,n_seeds
powell,qnei,gaussian,1.0,0,10
powell,qnei,gaussian,1.0,20,10
powell,qnei,gaussian,5.0,0,10
powell,qnei,gaussian,5.0,20,10
powell,qpi,ar1,0.05,0,10
powell,qpi,ar1,0.05,20,10
powell,qpi,ar1,0.25,0,10
powell,qpi,ar1,0.25,20,10
powell,qpi,ar1,1.0,0,10
powell,qpi,ar1,1.0,20,10
powell,qpi,ar1,5.0,0,10
powell,qpi,ar1,5.0,20,10
powell,qpi,bias,0.05,0,10
powell,qpi,bias,0.05,20,10
powell,qpi,bias,0.25,0,10
powell,qpi,bias,0.25,20,10
powell,qpi,bias,1.0,0,10
powell,qpi,bias,1.0,20,10
powell,qpi,bias,5.0,0,10
powell,qpi,bias,5.0,20,10
powell,qpi,drift,0.05,0,10
powell,qpi,drift,0.05,20,10
powell,qpi,drift,0.25,0,10
powell,qpi,drift,0.25,20,10
powell,qpi,drift,1.0,0,10
powell,qpi,drift,1.0,20,10
powell,qpi,drift,5.0,0,10
powell,qpi,drift,5.0,20,10
powell,qpi,gaussian,0.05,0,10
powell,qpi,gaussian,0.05,20,10
powell,qpi,gaussian,0.25,0,10
powell,qpi,gaussian,0.25,20,10
powell,qpi,gaussian,1.0,0,10
powell,qpi,gaussian,1.0,20,10
powell,qpi,gaussian,5.0,0,10
powell,qpi,gaussian,5.0,20,10
powell,qucb,ar1,0.05,0,10
powell,qucb,ar1,0.05,20,10
powell,qucb,ar1,0.25,0,10
powell,qucb,ar1,0.25,20,10
powell,qucb,ar1,1.0,0,10
powell,qucb,ar1,1.0,20,10
powell,qucb,ar1,5.0,0,10
powell,qucb,ar1,5.0,20,10
powell,qucb,bias,0.05,0,10
powell,qucb,bias,0.05,20,10
powell,qucb,bias,0.25,0,10
powell,qucb,bias,0.25,20,10
powell,qucb,bias,1.0,0,10
powell,qucb,bias,1.0,20,10
powell,qucb,bias,5.0,0,10
powell,qucb,bias,5.0,20,10
powell,qucb,drift,0.05,0,10
powell,qucb,drift,0.05,20,10
powell,qucb,drift,0.25,0,10
powell,qucb,drift,0.25,20,10
powell,qucb,drift,1.0,0,10
powell,qucb,drift,1.0,20,10
powell,qucb,drift,5.0,0,10
powell,qucb,drift,5.0,20,10
powell,qucb,gaussian,0.05,0,10
powell,qucb,gaussian,0.05,20,10
powell,qucb,gaussian,0.25,0,10
powell,qucb,gaussian,0.25,20,10
powell,qucb,gaussian,1.0,0,10
powell,qucb,gaussian,1.0,20,10
powell,qucb,gaussian,5.0,0,10
powell,qucb,gaussian,5.0,20,10
powell,random,ar1,0.05,0,10
powell,random,ar1,0.05,20,10
powell,random,ar1,0.25,0,10
powell,random,ar1,0.25,20,10
powell,random,ar1,1.0,0,10
powell,random,ar1,1.0,20,10
powell,random,ar1,5.0,0,10
powell,random,ar1,5.0,20,10
powell,random,bias,0.05,0,10
powell,random,bias,0.05,20,10
powell,random,bias,0.25,0,10
powell,random,bias,0.25,20,10
powell,random,bias,1.0,0,10
powell,random,bias,1.0,20,10
powell,random,bias,5.0,0,10
powell,random,bias,5.0,20,10
powell,random,drift,0.05,0,10
powell,random,drift,0.05,20,10
powell,random,drift,0.25,0,10
powell,random,drift,0.25,20,10
powell,random,drift,1.0,0,10
powell,random,drift,1.0,20,10
powell,random,drift,5.0,0,10
powell,random,drift,5.0,20,10
powell,random,gaussian,0.05,0,10
powell,random,gaussian,0.05,20,10
powell,random,gaussian,0.25,0,10
powell,random,gaussian,0.25,20,10
powell,random,gaussian,1.0,0,10
powell,random,gaussian,1.0,20,10
powell,random,gaussian,5.0,0,10
powell,random,gaussian,5.0,20,10
powell,sobol,ar1,0.05,0,10
powell,sobol,ar1,0.05,20,10
powell,sobol,ar1,0.25,0,10
powell,sobol,ar1,0.25,20,10
powell,sobol,ar1,1.0,0,10
powell,sobol,ar1,1.0,20,10
powell,sobol,ar1,5.0,0,10
powell,sobol,ar1,5.0,20,10
powell,sobol,bias,0.05,0,10
powell,sobol,bias,0.05,20,10
powell,sobol,bias,0.25,0,10
powell,sobol,bias,0.25,20,10
powell,sobol,bias,1.0,0,10
powell,sobol,bias,1.0,20,10
powell,sobol,bias,5.0,0,10
powell,sobol,bias,5.0,20,10
powell,sobol,drift,0.05,0,10
powell,sobol,drift,0.05,20,10
powell,sobol,drift,0.25,0,10
powell,sobol,drift,0.25,20,10
powell,sobol,drift,1.0,0,10
powell,sobol,drift,1.0,20,10
powell,sobol,drift,5.0,0,10
powell,sobol,drift,5.0,20,10
powell,sobol,gaussian,0.05,0,10
powell,sobol,gaussian,0.05,20,10
powell,sobol,gaussian,0.25,0,10
powell,sobol,gaussian,0.25,20,10
powell,sobol,gaussian,1.0,0,10
powell,sobol,gaussian,1.0,20,10
powell,sobol,gaussian,5.0,0,10
powell,sobol,gaussian,5.0,20,10
powell,ucb,ar1,0.05,0,10
powell,ucb,ar1,0.05,20,10
powell,ucb,ar1,0.25,0,10
powell,ucb,ar1,0.25,20,10
powell,ucb,ar1,1.0,0,10
powell,ucb,ar1,1.0,20,10
powell,ucb,ar1,5.0,0,10
powell,ucb,ar1,5.0,20,10
powell,ucb,bias,0.05,0,10
powell,ucb,bias,0.05,20,10
powell,ucb,bias,0.25,0,10
powell,ucb,bias,0.25,20,10
powell,ucb,bias,1.0,0,10
powell,ucb,bias,1.0,20,10
powell,ucb,bias,5.0,0,10
powell,ucb,bias,5.0,20,10
powell,ucb,drift,0.05,0,10
powell,ucb,drift,0.05,20,10
powell,ucb,drift,0.25,0,10
powell,ucb,drift,0.25,20,10
powell,ucb,drift,1.0,0,10
powell,ucb,drift,1.0,20,10
powell,ucb,drift,5.0,0,10
powell,ucb,drift,5.0,20,10
powell,ucb,gaussian,0.05,0,10
powell,ucb,gaussian,0.05,20,10
powell,ucb,gaussian,0.25,0,10
powell,ucb,gaussian,0.25,20,10
powell,ucb,gaussian,1.0,0,10
powell,ucb,gaussian,1.0,20,10
powell,ucb,gaussian,5.0,0,10
powell,ucb,gaussian,5.0,20,10
power_law_practice,ei,ar1,0.05,0,10
power_law_practice,ei,ar1,0.05,20,10
power_law_practice,ei,ar1,0.25,0,10
power_law_practice,ei,ar1,0.25,20,10
power_law_practice,ei,ar1,1.0,0,10
power_law_practice,ei,ar1,1.0,20,10
power_law_practice,ei,ar1,5.0,0,10
power_law_practice,ei,ar1,5.0,20,10
power_law_practice,ei,bias,0.05,0,10
power_law_practice,ei,bias,0.05,20,10
power_law_practice,ei,bias,0.25,0,10
power_law_practice,ei,bias,0.25,20,10
power_law_practice,ei,bias,1.0,0,10
power_law_practice,ei,bias,1.0,20,10
power_law_practice,ei,bias,5.0,0,10
power_law_practice,ei,bias,5.0,20,10
power_law_practice,ei,drift,0.05,0,10
power_law_practice,ei,drift,0.05,20,10
power_law_practice,ei,drift,0.25,0,10
power_law_practice,ei,drift,0.25,20,10
power_law_practice,ei,drift,1.0,0,10
power_law_practice,ei,drift,1.0,20,10
power_law_practice,ei,drift,5.0,0,10
power_law_practice,ei,drift,5.0,20,10
power_law_practice,ei,gaussian,0.05,0,10
power_law_practice,ei,gaussian,0.05,20,10
power_law_practice,ei,gaussian,0.25,0,10
power_law_practice,ei,gaussian,0.25,20,10
power_law_practice,ei,gaussian,1.0,0,10
power_law_practice,ei,gaussian,1.0,20,10
power_law_practice,ei,gaussian,5.0,0,10
power_law_practice,ei,gaussian,5.0,20,10
power_law_practice,greedy,ar1,0.05,0,10
power_law_practice,greedy,ar1,0.05,20,10
power_law_practice,greedy,ar1,0.25,0,10
power_law_practice,greedy,ar1,0.25,20,10
power_law_practice,greedy,ar1,1.0,0,10
power_law_practice,greedy,ar1,1.0,20,10
power_law_practice,greedy,ar1,5.0,0,10
power_law_practice,greedy,ar1,5.0,20,10
power_law_practice,greedy,bias,0.05,0,10
power_law_practice,greedy,bias,0.05,20,10
power_law_practice,greedy,bias,0.25,0,10
power_law_practice,greedy,bias,0.25,20,10
power_law_practice,greedy,bias,1.0,0,10
power_law_practice,greedy,bias,1.0,20,10
power_law_practice,greedy,bias,5.0,0,10
power_law_practice,greedy,bias,5.0,20,10
power_law_practice,greedy,drift,0.05,0,10
power_law_practice,greedy,drift,0.05,20,10
power_law_practice,greedy,drift,0.25,0,10
power_law_practice,greedy,drift,0.25,20,10
power_law_practice,greedy,drift,1.0,0,10
power_law_practice,greedy,drift,1.0,20,10
power_law_practice,greedy,drift,5.0,0,10
power_law_practice,greedy,drift,5.0,20,10
power_law_practice,greedy,gaussian,0.05,0,10
power_law_practice,greedy,gaussian,0.05,20,10
power_law_practice,greedy,gaussian,0.25,0,10
power_law_practice,greedy,gaussian,0.25,20,10
power_law_practice,greedy,gaussian,1.0,0,10
power_law_practice,greedy,gaussian,1.0,20,10
power_law_practice,greedy,gaussian,5.0,0,10
power_law_practice,greedy,gaussian,5.0,20,10
power_law_practice,logei,ar1,0.05,0,10
power_law_practice,logei,ar1,0.05,20,10
power_law_practice,logei,ar1,0.25,0,10
power_law_practice,logei,ar1,0.25,20,10
power_law_practice,logei,ar1,1.0,0,10
power_law_practice,logei,ar1,1.0,20,10
power_law_practice,logei,ar1,5.0,0,10
power_law_practice,logei,ar1,5.0,20,10
power_law_practice,logei,bias,0.05,0,10
power_law_practice,logei,bias,0.05,20,10
power_law_practice,logei,bias,0.25,0,10
power_law_practice,logei,bias,0.25,20,10
power_law_practice,logei,bias,1.0,0,10
power_law_practice,logei,bias,1.0,20,10
power_law_practice,logei,bias,5.0,0,10
power_law_practice,logei,bias,5.0,20,10
power_law_practice,logei,drift,0.05,0,10
power_law_practice,logei,drift,0.05,20,10
power_law_practice,logei,drift,0.25,0,10
power_law_practice,logei,drift,0.25,20,10
power_law_practice,logei,drift,1.0,0,10
power_law_practice,logei,drift,1.0,20,10
power_law_practice,logei,drift,5.0,0,10
power_law_practice,logei,drift,5.0,20,10
power_law_practice,logei,gaussian,0.05,0,10
power_law_practice,logei,gaussian,0.05,20,10
power_law_practice,logei,gaussian,0.25,0,10
power_law_practice,logei,gaussian,0.25,20,10
power_law_practice,logei,gaussian,1.0,0,10
power_law_practice,logei,gaussian,1.0,20,10
power_law_practice,logei,gaussian,5.0,0,10
power_law_practice,logei,gaussian,5.0,20,10
power_law_practice,logpi,ar1,0.05,0,10
power_law_practice,logpi,ar1,0.05,20,10
power_law_practice,logpi,ar1,0.25,0,10
power_law_practice,logpi,ar1,0.25,20,10
power_law_practice,logpi,ar1,1.0,0,10
power_law_practice,logpi,ar1,1.0,20,10
power_law_practice,logpi,ar1,5.0,0,10
power_law_practice,logpi,ar1,5.0,20,10
power_law_practice,logpi,bias,0.05,0,10
power_law_practice,logpi,bias,0.05,20,10
power_law_practice,logpi,bias,0.25,0,10
power_law_practice,logpi,bias,0.25,20,10
power_law_practice,logpi,bias,1.0,0,10
power_law_practice,logpi,bias,1.0,20,10
power_law_practice,logpi,bias,5.0,0,10
power_law_practice,logpi,bias,5.0,20,10
power_law_practice,logpi,drift,0.05,0,10
power_law_practice,logpi,drift,0.05,20,10
power_law_practice,logpi,drift,0.25,0,10
power_law_practice,logpi,drift,0.25,20,10
power_law_practice,logpi,drift,1.0,0,10
power_law_practice,logpi,drift,1.0,20,10
power_law_practice,logpi,drift,5.0,0,10
power_law_practice,logpi,drift,5.0,20,10
power_law_practice,logpi,gaussian,0.05,0,10
power_law_practice,logpi,gaussian,0.05,20,10
power_law_practice,logpi,gaussian,0.25,0,10
power_law_practice,logpi,gaussian,0.25,20,10
power_law_practice,logpi,gaussian,1.0,0,10
power_law_practice,logpi,gaussian,1.0,20,10
power_law_practice,logpi,gaussian,5.0,0,10
power_law_practice,logpi,gaussian,5.0,20,10
power_law_practice,pi,ar1,0.05,0,10
power_law_practice,pi,ar1,0.05,20,10
power_law_practice,pi,ar1,0.25,0,10
power_law_practice,pi,ar1,0.25,20,10
power_law_practice,pi,ar1,1.0,0,10
power_law_practice,pi,ar1,1.0,20,10
power_law_practice,pi,ar1,5.0,0,10
power_law_practice,pi,ar1,5.0,20,10
power_law_practice,pi,bias,0.05,0,10
power_law_practice,pi,bias,0.05,20,10
power_law_practice,pi,bias,0.25,0,10
power_law_practice,pi,bias,0.25,20,10
power_law_practice,pi,bias,1.0,0,10
power_law_practice,pi,bias,1.0,20,10
power_law_practice,pi,bias,5.0,0,10
power_law_practice,pi,bias,5.0,20,10
power_law_practice,pi,drift,0.05,0,10
power_law_practice,pi,drift,0.05,20,10
power_law_practice,pi,drift,0.25,0,10
power_law_practice,pi,drift,0.25,20,10
power_law_practice,pi,drift,1.0,0,10
power_law_practice,pi,drift,1.0,20,10
power_law_practice,pi,drift,5.0,0,10
power_law_practice,pi,drift,5.0,20,10
power_law_practice,pi,gaussian,0.05,0,10
power_law_practice,pi,gaussian,0.05,20,10
power_law_practice,pi,gaussian,0.25,0,10
power_law_practice,pi,gaussian,0.25,20,10
power_law_practice,pi,gaussian,1.0,0,10
power_law_practice,pi,gaussian,1.0,20,10
power_law_practice,pi,gaussian,5.0,0,10
power_law_practice,pi,gaussian,5.0,20,10
power_law_practice,qei,ar1,0.05,0,10
power_law_practice,qei,ar1,0.05,20,10
power_law_practice,qei,ar1,0.25,0,10
power_law_practice,qei,ar1,0.25,20,10
power_law_practice,qei,ar1,1.0,0,10
power_law_practice,qei,ar1,1.0,20,10
power_law_practice,qei,ar1,5.0,0,10
power_law_practice,qei,ar1,5.0,20,10
power_law_practice,qei,bias,0.05,0,10
power_law_practice,qei,bias,0.05,20,10
power_law_practice,qei,bias,0.25,0,10
power_law_practice,qei,bias,0.25,20,10
power_law_practice,qei,bias,1.0,0,10
power_law_practice,qei,bias,1.0,20,10
power_law_practice,qei,bias,5.0,0,10
power_law_practice,qei,bias,5.0,20,10
power_law_practice,qei,drift,0.05,0,10
power_law_practice,qei,drift,0.05,20,10
power_law_practice,qei,drift,0.25,0,10
power_law_practice,qei,drift,0.25,20,10
power_law_practice,qei,drift,1.0,0,10
power_law_practice,qei,drift,1.0,20,10
power_law_practice,qei,drift,5.0,0,10
power_law_practice,qei,drift,5.0,20,10
power_law_practice,qei,gaussian,0.05,0,10
power_law_practice,qei,gaussian,0.05,20,10
power_law_practice,qei,gaussian,0.25,0,10
power_law_practice,qei,gaussian,0.25,20,10
power_law_practice,qei,gaussian,1.0,0,10
power_law_practice,qei,gaussian,1.0,20,10
power_law_practice,qei,gaussian,5.0,0,10
power_law_practice,qei,gaussian,5.0,20,10
power_law_practice,qnei,ar1,0.05,0,10
power_law_practice,qnei,ar1,0.05,20,10
power_law_practice,qnei,ar1,0.25,0,10
power_law_practice,qnei,ar1,0.25,20,10
power_law_practice,qnei,ar1,1.0,0,10
power_law_practice,qnei,ar1,1.0,20,10
power_law_practice,qnei,ar1,5.0,0,10
power_law_practice,qnei,ar1,5.0,20,10
power_law_practice,qnei,bias,0.05,0,10
power_law_practice,qnei,bias,0.05,20,10
power_law_practice,qnei,bias,0.25,0,10
power_law_practice,qnei,bias,0.25,20,10
power_law_practice,qnei,bias,1.0,0,10
power_law_practice,qnei,bias,1.0,20,10
power_law_practice,qnei,bias,5.0,0,10
power_law_practice,qnei,bias,5.0,20,10
power_law_practice,qnei,drift,0.05,0,10
power_law_practice,qnei,drift,0.05,20,10
power_law_practice,qnei,drift,0.25,0,10
power_law_practice,qnei,drift,0.25,20,10
power_law_practice,qnei,drift,1.0,0,10
power_law_practice,qnei,drift,1.0,20,10
power_law_practice,qnei,drift,5.0,0,10
power_law_practice,qnei,drift,5.0,20,10
power_law_practice,qnei,gaussian,0.05,0,10
power_law_practice,qnei,gaussian,0.05,20,10
power_law_practice,qnei,gaussian,0.25,0,10
power_law_practice,qnei,gaussian,0.25,20,10
power_law_practice,qnei,gaussian,1.0,0,10
power_law_practice,qnei,gaussian,1.0,20,10
power_law_practice,qnei,gaussian,5.0,0,10
power_law_practice,qnei,gaussian,5.0,20,10
power_law_practice,qpi,ar1,0.05,0,10
power_law_practice,qpi,ar1,0.05,20,10
power_law_practice,qpi,ar1,0.25,0,10
power_law_practice,qpi,ar1,0.25,20,10
power_law_practice,qpi,ar1,1.0,0,10
power_law_practice,qpi,ar1,1.0,20,10
power_law_practice,qpi,ar1,5.0,0,10
power_law_practice,qpi,ar1,5.0,20,10
power_law_practice,qpi,bias,0.05,0,10
power_law_practice,qpi,bias,0.05,20,10
power_law_practice,qpi,bias,0.25,0,10
power_law_practice,qpi,bias,0.25,20,10
power_law_practice,qpi,bias,1.0,0,10
power_law_practice,qpi,bias,1.0,20,10
power_law_practice,qpi,bias,5.0,0,10
power_law_practice,qpi,bias,5.0,20,10
power_law_practice,qpi,drift,0.05,0,10
power_law_practice,qpi,drift,0.05,20,10
power_law_practice,qpi,drift,0.25,0,10
power_law_practice,qpi,drift,0.25,20,10
power_law_practice,qpi,drift,1.0,0,10
power_law_practice,qpi,drift,1.0,20,10
power_law_practice,qpi,drift,5.0,0,10
power_law_practice,qpi,drift,5.0,20,10
power_law_practice,qpi,gaussian,0.05,0,10
power_law_practice,qpi,gaussian,0.05,20,10
power_law_practice,qpi,gaussian,0.25,0,10
power_law_practice,qpi,gaussian,0.25,20,10
power_law_practice,qpi,gaussian,1.0,0,10
power_law_practice,qpi,gaussian,1.0,20,10
power_law_practice,qpi,gaussian,5.0,0,10
power_law_practice,qpi,gaussian,5.0,20,10
power_law_practice,qucb,ar1,0.05,0,10
power_law_practice,qucb,ar1,0.05,20,10
power_law_practice,qucb,ar1,0.25,0,10
power_law_practice,qucb,ar1,0.25,20,10
power_law_practice,qucb,ar1,1.0,0,10
power_law_practice,qucb,ar1,1.0,20,10
power_law_practice,qucb,ar1,5.0,0,10
power_law_practice,qucb,ar1,5.0,20,10
power_law_practice,qucb,bias,0.05,0,10
power_law_practice,qucb,bias,0.05,20,10
power_law_practice,qucb,bias,0.25,0,10
power_law_practice,qucb,bias,0.25,20,10
power_law_practice,qucb,bias,1.0,0,10
power_law_practice,qucb,bias,1.0,20,10
power_law_practice,qucb,bias,5.0,0,10
power_law_practice,qucb,bias,5.0,20,10
power_law_practice,qucb,drift,0.05,0,10
power_law_practice,qucb,drift,0.05,20,10
power_law_practice,qucb,drift,0.25,0,10
power_law_practice,qucb,drift,0.25,20,10
power_law_practice,qucb,drift,1.0,0,10
power_law_practice,qucb,drift,1.0,20,10
power_law_practice,qucb,drift,5.0,0,10
power_law_practice,qucb,drift,5.0,20,10
power_law_practice,qucb,gaussian,0.05,0,10
power_law_practice,qucb,gaussian,0.05,20,10
power_law_practice,qucb,gaussian,0.25,0,10
power_law_practice,qucb,gaussian,0.25,20,10
power_law_practice,qucb,gaussian,1.0,0,10
power_law_practice,qucb,gaussian,1.0,20,10
power_law_practice,qucb,gaussian,5.0,0,10
power_law_practice,qucb,gaussian,5.0,20,10
power_law_practice,random,ar1,0.05,0,10
power_law_practice,random,ar1,0.05,20,10
power_law_practice,random,ar1,0.25,0,10
power_law_practice,random,ar1,0.25,20,10
power_law_practice,random,ar1,1.0,0,10
power_law_practice,random,ar1,1.0,20,10
power_law_practice,random,ar1,5.0,0,10
power_law_practice,random,ar1,5.0,20,10
power_law_practice,random,bias,0.05,0,10
power_law_practice,random,bias,0.05,20,10
power_law_practice,random,bias,0.25,0,10
power_law_practice,random,bias,0.25,20,10
power_law_practice,random,bias,1.0,0,10
power_law_practice,random,bias,1.0,20,10
power_law_practice,random,bias,5.0,0,10
power_law_practice,random,bias,5.0,20,10
power_law_practice,random,drift,0.05,0,10
power_law_practice,random,drift,0.05,20,10
power_law_practice,random,drift,0.25,0,10
power_law_practice,random,drift,0.25,20,10
power_law_practice,random,drift,1.0,0,10
power_law_practice,random,drift,1.0,20,10
power_law_practice,random,drift,5.0,0,10
power_law_practice,random,drift,5.0,20,10
power_law_practice,random,gaussian,0.05,0,10
power_law_practice,random,gaussian,0.05,20,10
power_law_practice,random,gaussian,0.25,0,10
power_law_practice,random,gaussian,0.25,20,10
power_law_practice,random,gaussian,1.0,0,10
power_law_practice,random,gaussian,1.0,20,10
power_law_practice,random,gaussian,5.0,0,10
power_law_practice,random,gaussian,5.0,20,10
power_law_practice,sobol,ar1,0.05,0,10
power_law_practice,sobol,ar1,0.05,20,10
power_law_practice,sobol,ar1,0.25,0,10
power_law_practice,sobol,ar1,0.25,20,10
power_law_practice,sobol,ar1,1.0,0,10
power_law_practice,sobol,ar1,1.0,20,10
power_law_practice,sobol,ar1,5.0,0,10
power_law_practice,sobol,ar1,5.0,20,10
power_law_practice,sobol,bias,0.05,0,10
power_law_practice,sobol,bias,0.05,20,10
power_law_practice,sobol,bias,0.25,0,10
power_law_practice,sobol,bias,0.25,20,10
power_law_practice,sobol,bias,1.0,0,10
power_law_practice,sobol,bias,1.0,20,10
power_law_practice,sobol,bias,5.0,0,10
power_law_practice,sobol,bias,5.0,20,10
power_law_practice,sobol,drift,0.05,0,10
power_law_practice,sobol,drift,0.05,20,10
power_law_practice,sobol,drift,0.25,0,10
power_law_practice,sobol,drift,0.25,20,10
power_law_practice,sobol,drift,1.0,0,10
power_law_practice,sobol,drift,1.0,20,10
power_law_practice,sobol,drift,5.0,0,10
power_law_practice,sobol,drift,5.0,20,10
power_law_practice,sobol,gaussian,0.05,0,10
power_law_practice,sobol,gaussian,0.05,20,10
power_law_practice,sobol,gaussian,0.25,0,10
power_law_practice,sobol,gaussian,0.25,20,10
power_law_practice,sobol,gaussian,1.0,0,10
power_law_practice,sobol,gaussian,1.0,20,10
power_law_practice,sobol,gaussian,5.0,0,10
power_law_practice,sobol,gaussian,5.0,20,10
power_law_practice,ucb,ar1,0.05,0,10
power_law_practice,ucb,ar1,0.05,20,10
power_law_practice,ucb,ar1,0.25,0,10
power_law_practice,ucb,ar1,0.25,20,10
power_law_practice,ucb,ar1,1.0,0,10
power_law_practice,ucb,ar1,1.0,20,10
power_law_practice,ucb,ar1,5.0,0,10
power_law_practice,ucb,ar1,5.0,20,10
power_law_practice,ucb,bias,0.05,0,10
power_law_practice,ucb,bias,0.05,20,10
power_law_practice,ucb,bias,0.25,0,10
power_law_practice,ucb,bias,0.25,20,10
power_law_practice,ucb,bias,1.0,0,10
power_law_practice,ucb,bias,1.0,20,10
power_law_practice,ucb,bias,5.0,0,10
power_law_practice,ucb,bias,5.0,20,10
power_law_practice,ucb,drift,0.05,0,10
power_law_practice,ucb,drift,0.05,20,10
power_law_practice,ucb,drift,0.25,0,10
power_law_practice,ucb,drift,0.25,20,10
power_law_practice,ucb,drift,1.0,0,10
power_law_practice,ucb,drift,1.0,20,10
power_law_practice,ucb,drift,5.0,0,10
power_law_practice,ucb,drift,5.0,20,10
power_law_practice,ucb,gaussian,0.05,0,10
power_law_practice,ucb,gaussian,0.05,20,10
power_law_practice,ucb,gaussian,0.25,0,10
power_law_practice,ucb,gaussian,0.25,20,10
power_law_practice,ucb,gaussian,1.0,0,10
power_law_practice,ucb,gaussian,1.0,20,10
power_law_practice,ucb,gaussian,5.0,0,10
power_law_practice,ucb,gaussian,5.0,20,10
rastrigin,ei,ar1,0.05,0,10
rastrigin,ei,ar1,0.05,20,10
rastrigin,ei,ar1,0.25,0,10
rastrigin,ei,ar1,0.25,20,10
rastrigin,ei,ar1,1.0,0,10
rastrigin,ei,ar1,1.0,20,10
rastrigin,ei,ar1,5.0,0,10
rastrigin,ei,ar1,5.0,20,10
rastrigin,ei,bias,0.05,0,10
rastrigin,ei,bias,0.05,20,10
rastrigin,ei,bias,0.25,0,10
rastrigin,ei,bias,0.25,20,10
rastrigin,ei,bias,1.0,0,10
rastrigin,ei,bias,1.0,20,10
rastrigin,ei,bias,5.0,0,10
rastrigin,ei,bias,5.0,20,10
rastrigin,ei,drift,0.05,0,10
rastrigin,ei,drift,0.05,20,10
rastrigin,ei,drift,0.25,0,10
rastrigin,ei,drift,0.25,20,10
rastrigin,ei,drift,1.0,0,10
rastrigin,ei,drift,1.0,20,10
rastrigin,ei,drift,5.0,0,10
rastrigin,ei,drift,5.0,20,10
rastrigin,ei,gaussian,0.05,0,10
rastrigin,ei,gaussian,0.05,20,10
rastrigin,ei,gaussian,0.25,0,10
rastrigin,ei,gaussian,0.25,20,10
rastrigin,ei,gaussian,1.0,0,10
rastrigin,ei,gaussian,1.0,20,10
rastrigin,ei,gaussian,5.0,0,10
rastrigin,ei,gaussian,5.0,20,10
rastrigin,greedy,ar1,0.05,0,10
rastrigin,greedy,ar1,0.05,20,10
rastrigin,greedy,ar1,0.25,0,10
rastrigin,greedy,ar1,0.25,20,10
rastrigin,greedy,ar1,1.0,0,10
rastrigin,greedy,ar1,1.0,20,10
rastrigin,greedy,ar1,5.0,0,10
rastrigin,greedy,ar1,5.0,20,10
rastrigin,greedy,bias,0.05,0,10
rastrigin,greedy,bias,0.05,20,10
rastrigin,greedy,bias,0.25,0,10
rastrigin,greedy,bias,0.25,20,10
rastrigin,greedy,bias,1.0,0,10
rastrigin,greedy,bias,1.0,20,10
rastrigin,greedy,bias,5.0,0,10
rastrigin,greedy,bias,5.0,20,10
rastrigin,greedy,drift,0.05,0,10
rastrigin,greedy,drift,0.05,20,10
rastrigin,greedy,drift,0.25,0,10
rastrigin,greedy,drift,0.25,20,10
rastrigin,greedy,drift,1.0,0,10
rastrigin,greedy,drift,1.0,20,10
rastrigin,greedy,drift,5.0,0,10
rastrigin,greedy,drift,5.0,20,10
rastrigin,greedy,gaussian,0.05,0,10
rastrigin,greedy,gaussian,0.05,20,10
rastrigin,greedy,gaussian,0.25,0,10
rastrigin,greedy,gaussian,0.25,20,10
rastrigin,greedy,gaussian,1.0,0,10
rastrigin,greedy,gaussian,1.0,20,10
rastrigin,greedy,gaussian,5.0,0,10
rastrigin,greedy,gaussian,5.0,20,10
rastrigin,logei,ar1,0.05,0,10
rastrigin,logei,ar1,0.05,20,10
rastrigin,logei,ar1,0.25,0,10
rastrigin,logei,ar1,0.25,20,10
rastrigin,logei,ar1,1.0,0,10
rastrigin,logei,ar1,1.0,20,10
rastrigin,logei,ar1,5.0,0,10
rastrigin,logei,ar1,5.0,20,10
rastrigin,logei,bias,0.05,0,10
rastrigin,logei,bias,0.05,20,10
rastrigin,logei,bias,0.25,0,10
rastrigin,logei,bias,0.25,20,10
rastrigin,logei,bias,1.0,0,10
rastrigin,logei,bias,1.0,20,10
rastrigin,logei,bias,5.0,0,10
rastrigin,logei,bias,5.0,20,10
rastrigin,logei,drift,0.05,0,10
rastrigin,logei,drift,0.05,20,10
rastrigin,logei,drift,0.25,0,10
rastrigin,logei,drift,0.25,20,10
rastrigin,logei,drift,1.0,0,10
rastrigin,logei,drift,1.0,20,10
rastrigin,logei,drift,5.0,0,10
rastrigin,logei,drift,5.0,20,10
rastrigin,logei,gaussian,0.05,0,10
rastrigin,logei,gaussian,0.05,20,10
rastrigin,logei,gaussian,0.25,0,10
rastrigin,logei,gaussian,0.25,20,10
rastrigin,logei,gaussian,1.0,0,10
rastrigin,logei,gaussian,1.0,20,10
rastrigin,logei,gaussian,5.0,0,10
rastrigin,logei,gaussian,5.0,20,10
rastrigin,logpi,ar1,0.05,0,10
rastrigin,logpi,ar1,0.05,20,10
rastrigin,logpi,ar1,0.25,0,10
rastrigin,logpi,ar1,0.25,20,10
rastrigin,logpi,ar1,1.0,0,10
rastrigin,logpi,ar1,1.0,20,10
rastrigin,logpi,ar1,5.0,0,10
rastrigin,logpi,ar1,5.0,20,10
rastrigin,logpi,bias,0.05,0,10
rastrigin,logpi,bias,0.05,20,10
rastrigin,logpi,bias,0.25,0,10
rastrigin,logpi,bias,0.25,20,10
rastrigin,logpi,bias,1.0,0,10
rastrigin,logpi,bias,1.0,20,10
rastrigin,logpi,bias,5.0,0,10
rastrigin,logpi,bias,5.0,20,10
rastrigin,logpi,drift,0.05,0,10
