dataset,dim,seed,k,sigma_e,frag_k,frag_exact,gp_mean_rank_corr,gp_mean_max,exact_max,fit_warnings,fit_seconds
shekel,4,16,50,1.0,0.0,0.0,0.14808666170748452,9.72675302201488,11.638336699694724,0,0.2580549000122119
shekel,4,16,50,2.0,0.5973098352756195,0.1684740719429113,0.14808666170748452,9.72675302201488,11.638336699694724,0,0.2580549000122119
shekel,4,16,50,5.0,7.491658384150355,7.604030788949067,0.14808666170748452,9.72675302201488,11.638336699694724,0,0.2580549000122119
griewank,6,7,10,0.05,0.015369006663579661,0.0,0.4396944380865186,1.4106786696006937,2.4295415036672465,0,0.2709212999907322
griewank,6,7,10,0.25,0.08517877222065723,0.1358854997392541,0.4396944380865186,1.4106786696006937,2.4295415036672465,0,0.2709212999907322
griewank,6,7,10,0.5,0.25950769867925977,0.4486459229084574,0.4396944380865186,1.4106786696006937,2.4295415036672465,0,0.2709212999907322
griewank,6,7,10,1.0,0.6694516183120821,0.845765438608116,0.4396944380865186,1.4106786696006937,2.4295415036672465,0,0.2709212999907322
griewank,6,7,10,2.0,1.2256794118153633,1.3526170193550262,0.4396944380865186,1.4106786696006937,2.4295415036672465,0,0.2709212999907322
griewank,6,7,10,5.0,1.5891932426198132,1.884443910747623,0.4396944380865186,1.4106786696006937,2.4295415036672465,0,0.2709212999907322
griewank,6,7,20,0.05,0.009617158201484633,0.0,0.8320139047837033,2.204390061282868,2.4295415036672465,0,0.23927549997461028
griewank,6,7,20,0.25,0.09422276570156499,0.1358854997392541,0.8320139047837033,2.204390061282868,2.4295415036672465,0,0.23927549997461028
griewank,6,7,20,0.5,0.316396522079984,0.4486459229084574,0.8320139047837033,2.204390061282868,2.4295415036672465,0,0.23927549997461028
griewank,6,7,20,1.0,0.7603436834251717,0.845765438608116,0.8320139047837033,2.204390061282868,2.4295415036672465,0,0.23927549997461028
griewank,6,7,20,2.0,1.3555388267243402,1.3526170193550262,0.8320139047837033,2.204390061282868,2.4295415036672465,0,0.23927549997461028
griewank,6,7,20,5.0,1.8039164567285033,1.884443910747623,0.8320139047837033,2.204390061282868,2.4295415036672465,0,0.23927549997461028
griewank,6,7,50,0.05,0.0,0.0,0.9585231174181733,2.3753755097837606,2.4295415036672465,0,0.2719034999900032
griewank,6,7,50,0.25,0.11250800583930232,0.1358854997392541,0.9585231174181733,2.3753755097837606,2.4295415036672465,0,0.2719034999900032
griewank,6,7,50,0.5,0.4533680958470335,0.4486459229084574,0.9585231174181733,2.3753755097837606,2.4295415036672465,0,0.2719034999900032
griewank,6,7,50,1.0,0.8857594404288416,0.845765438608116,0.9585231174181733,2.3753755097837606,2.4295415036672465,0,0.2719034999900032
griewank,6,7,50,2.0,1.4585820292462222,1.3526170193550262,0.9585231174181733,2.3753755097837606,2.4295415036672465,0,0.2719034999900032
griewank,6,7,50,5.0,1.9975531185926976,1.884443910747623,0.9585231174181733,2.3753755097837606,2.4295415036672465,0,0.2719034999900032
griewank,6,8,10,0.05,0.0023235538958190664,0.0,0.1967648489356832,1.7046123481097872,2.4295415036672465,0,0.29743010000674985
griewank,6,8,10,0.25,0.1743820570266716,0.1358854997392541,0.1967648489356832,1.7046123481097872,2.4295415036672465,0,0.29743010000674985
griewank,6,8,10,0.5,0.38862808774200686,0.4486459229084574,0.1967648489356832,1.7046123481097872,2.4295415036672465,0,0.29743010000674985
griewank,6,8,10,1.0,0.7161069147774838,0.845765438608116,0.1967648489356832,1.7046123481097872,2.4295415036672465,0,0.29743010000674985
griewank,6,8,10,2.0,1.1484569909978588,1.3526170193550262,0.1967648489356832,1.7046123481097872,2.4295415036672465,0,0.29743010000674985
griewank,6,8,10,5.0,1.4898919853500983,1.884443910747623,0.1967648489356832,1.7046123481097872,2.4295415036672465,0,0.29743010000674985
griewank,6,8,20,0.05,0.0,0.0,0.8632760643167772,2.3427265488103517,2.4295415036672465,0,0.33462980002514087
griewank,6,8,20,0.25,0.09364996464114407,0.1358854997392541,0.8632760643167772,2.3427265488103517,2.4295415036672465,0,0.33462980002514087
griewank,6,8,20,0.5,0.4683862863795117,0.4486459229084574,0.8632760643167772,2.3427265488103517,2.4295415036672465,0,0.33462980002514087
griewank,6,8,20,1.0,1.00932449479314,0.845765438608116,0.8632760643167772,2.3427265488103517,2.4295415036672465,0,0.33462980002514087
griewank,6,8,20,2.0,1.533217969078123,1.3526170193550262,0.8632760643167772,2.3427265488103517,2.4295415036672465,0,0.33462980002514087
griewank,6,8,20,5.0,1.8766283311658072,1.884443910747623,0.8632760643167772,2.3427265488103517,2.4295415036672465,0,0.33462980002514087
griewank,6,8,50,0.05,0.0,0.0,0.9662272545204851,2.4043466165610017,2.4295415036672465,0,0.3657742000068538
griewank,6,8,50,0.25,0.10666109201346625,0.1358854997392541,0.9662272545204851,2.4043466165610017,2.4295415036672465,0,0.3657742000068538
griewank,6,8,50,0.5,0.4597852843539424,0.4486459229084574,0.9662272545204851,2.4043466165610017,2.4295415036672465,0,0.3657742000068538
griewank,6,8,50,1.0,0.9347089107701059,0.845765438608116,0.9662272545204851,2.4043466165610017,2.4295415036672465,0,0.3657742000068538
griewank,6,8,50,2.0,1.4813532519275152,1.3526170193550262,0.9662272545204851,2.4043466165610017,2.4295415036672465,0,0.3657742000068538
griewank,6,8,50,5.0,1.9326492293300468,1.884443910747623,0.9662272545204851,2.4043466165610017,2.4295415036672465,0,0.3657742000068538
griewank,6,9,10,0.05,0.007795548119307011,0.0,0.6390421149004347,1.2327612442316807,2.4295415036672465,0,0.3677965000097174
griewank,6,9,10,0.25,0.11879911587015758,0.1358854997392541,0.6390421149004347,1.2327612442316807,2.4295415036672465,0,0.3677965000097174
griewank,6,9,10,0.5,0.3881781203995878,0.4486459229084574,0.6390421149004347,1.2327612442316807,2.4295415036672465,0,0.3677965000097174
griewank,6,9,10,1.0,0.8243350446381952,0.845765438608116,0.6390421149004347,1.2327612442316807,2.4295415036672465,0,0.3677965000097174
griewank,6,9,10,2.0,1.2995127236513029,1.3526170193550262,0.6390421149004347,1.2327612442316807,2.4295415036672465,0,0.3677965000097174
griewank,6,9,10,5.0,1.6119864640588677,1.884443910747623,0.6390421149004347,1.2327612442316807,2.4295415036672465,0,0.3677965000097174
griewank,6,9,20,0.05,0.0025193114023043537,0.0,0.8857125486381322,2.284211549180175,2.4295415036672465,0,0.27333500000531785
griewank,6,9,20,0.25,0.11535940844838524,0.1358854997392541,0.8857125486381322,2.284211549180175,2.4295415036672465,0,0.27333500000531785
griewank,6,9,20,0.5,0.35782370481051623,0.4486459229084574,0.8857125486381322,2.284211549180175,2.4295415036672465,0,0.27333500000531785
griewank,6,9,20,1.0,0.8417230821077823,0.845765438608116,0.8857125486381322,2.284211549180175,2.4295415036672465,0,0.27333500000531785
griewank,6,9,20,2.0,1.3844702532094642,1.3526170193550262,0.8857125486381322,2.284211549180175,2.4295415036672465,0,0.27333500000531785
griewank,6,9,20,5.0,1.8681643584998655,1.884443910747623,0.8857125486381322,2.284211549180175,2.4295415036672465,0,0.27333500000531785
griewank,6,9,50,0.05,0.0,0.0,0.9670154783703363,2.3560400009336973,2.4295415036672465,0,0.24889270000858232
griewank,6,9,50,0.25,0.12358041536152789,0.1358854997392541,0.9670154783703363,2.3560400009336973,2.4295415036672465,0,0.24889270000858232
griewank,6,9,50,0.5,0.4264511925873303,0.4486459229084574,0.9670154783703363,2.3560400009336973,2.4295415036672465,0,0.24889270000858232
griewank,6,9,50,1.0,0.8653135897538551,0.845765438608116,0.9670154783703363,2.3560400009336973,2.4295415036672465,0,0.24889270000858232
griewank,6,9,50,2.0,1.4239404983148913,1.3526170193550262,0.9670154783703363,2.3560400009336973,2.4295415036672465,0,0.24889270000858232
griewank,6,9,50,5.0,1.9989065379891817,1.884443910747623,0.9670154783703363,2.3560400009336973,2.4295415036672465,0,0.24889270000858232
griewank,6,10,10,0.05,0.003650845158844474,0.0,0.32309166857404437,2.1559703711091784,2.4295415036672465,0,0.40372969998861663
griewank,6,10,10,0.25,0.18394467436444992,0.1358854997392541,0.32309166857404437,2.1559703711091784,2.4295415036672465,0,0.40372969998861663
griewank,6,10,10,0.5,0.35024021412165396,0.4486459229084574,0.32309166857404437,2.1559703711091784,2.4295415036672465,0,0.40372969998861663
griewank,6,10,10,1.0,0.5722963836621644,0.845765438608116,0.32309166857404437,2.1559703711091784,2.4295415036672465,0,0.40372969998861663
griewank,6,10,10,2.0,0.9753785541695893,1.3526170193550262,0.32309166857404437,2.1559703711091784,2.4295415036672465,0,0.40372969998861663
griewank,6,10,10,5.0,1.4979040903212115,1.884443910747623,0.32309166857404437,2.1559703711091784,2.4295415036672465,0,0.40372969998861663
griewank,6,10,20,0.05,0.0002117124379223685,0.0,0.9250514991989013,2.3026126848276696,2.4295415036672465,0,0.3463324000185821
griewank,6,10,20,0.25,0.1297317608382565,0.1358854997392541,0.9250514991989013,2.3026126848276696,2.4295415036672465,0,0.3463324000185821
griewank,6,10,20,0.5,0.4150823065446499,0.4486459229084574,0.9250514991989013,2.3026126848276696,2.4295415036672465,0,0.3463324000185821
griewank,6,10,20,1.0,0.8483794229429276,0.845765438608116,0.9250514991989013,2.3026126848276696,2.4295415036672465,0,0.3463324000185821
griewank,6,10,20,2.0,1.360709785559822,1.3526170193550262,0.9250514991989013,2.3026126848276696,2.4295415036672465,0,0.3463324000185821
griewank,6,10,20,5.0,1.7365525772201378,1.884443910747623,0.9250514991989013,2.3026126848276696,2.4295415036672465,0,0.3463324000185821
griewank,6,10,50,0.05,0.0,0.0,0.9715102140077819,2.3611083342138217,2.4295415036672465,0,0.27378039999166504
griewank,6,10,50,0.25,0.12451140135222148,0.1358854997392541,0.9715102140077819,2.3611083342138217,2.4295415036672465,0,0.27378039999166504
griewank,6,10,50,0.5,0.42161809360388375,0.4486459229084574,0.9715102140077819,2.3611083342138217,2.4295415036672465,0,0.27378039999166504
griewank,6,10,50,1.0,0.8730379366928432,0.845765438608116,0.9715102140077819,2.3611083342138217,2.4295415036672465,0,0.27378039999166504
griewank,6,10,50,2.0,1.4202729140792056,1.3526170193550262,0.9715102140077819,2.3611083342138217,2.4295415036672465,0,0.27378039999166504
griewank,6,10,50,5.0,1.9406649520072414,1.884443910747623,0.9715102140077819,2.3611083342138217,2.4295415036672465,0,0.27378039999166504
griewank,6,11,10,0.05,5.6706508577719084e-05,0.0,0.5770592526894026,2.2641146768832563,2.4295415036672465,0,0.3896884999994654
griewank,6,11,10,0.25,0.1282443477255639,0.1358854997392541,0.5770592526894026,2.2641146768832563,2.4295415036672465,0,0.3896884999994654
griewank,6,11,10,0.5,0.3662146622160834,0.4486459229084574,0.5770592526894026,2.2641146768832563,2.4295415036672465,0,0.3896884999994654
griewank,6,11,10,1.0,0.8486948711933093,0.845765438608116,0.5770592526894026,2.2641146768832563,2.4295415036672465,0,0.3896884999994654
griewank,6,11,10,2.0,1.501878288864801,1.3526170193550262,0.5770592526894026,2.2641146768832563,2.4295415036672465,0,0.3896884999994654
griewank,6,11,10,5.0,1.9174830219607675,1.884443910747623,0.5770592526894026,2.2641146768832563,2.4295415036672465,0,0.3896884999994654
griewank,6,11,20,0.05,0.010640396524426436,0.0,0.896610351338979,2.1358947919135782,2.4295415036672465,0,0.2764506000094116
griewank,6,11,20,0.25,0.11897864846851741,0.1358854997392541,0.896610351338979,2.1358947919135782,2.4295415036672465,0,0.2764506000094116
griewank,6,11,20,0.5,0.3559799266213705,0.4486459229084574,0.896610351338979,2.1358947919135782,2.4295415036672465,0,0.2764506000094116
griewank,6,11,20,1.0,0.7461376198365302,0.845765438608116,0.896610351338979,2.1358947919135782,2.4295415036672465,0,0.2764506000094116
griewank,6,11,20,2.0,1.2062395837547348,1.3526170193550262,0.896610351338979,2.1358947919135782,2.4295415036672465,0,0.2764506000094116
griewank,6,11,20,5.0,1.516408683956935,1.884443910747623,0.896610351338979,2.1358947919135782,2.4295415036672465,0,0.2764506000094116
griewank,6,11,50,0.05,0.0,0.0,0.9646307793545432,2.286677830898431,2.4295415036672465,0,0.29429479999816976
griewank,6,11,50,0.25,0.13988161884789854,0.1358854997392541,0.9646307793545432,2.286677830898431,2.4295415036672465,0,0.29429479999816976
griewank,6,11,50,0.5,0.41194020259345904,0.4486459229084574,0.9646307793545432,2.286677830898431,2.4295415036672465,0,0.29429479999816976
griewank,6,11,50,1.0,0.8079211421165287,0.845765438608116,0.9646307793545432,2.286677830898431,2.4295415036672465,0,0.29429479999816976
griewank,6,11,50,2.0,1.351382083776408,1.3526170193550262,0.9646307793545432,2.286677830898431,2.4295415036672465,0,0.29429479999816976
griewank,6,11,50,5.0,1.8518572057210663,1.884443910747623,0.9646307793545432,2.286677830898431,2.4295415036672465,0,0.29429479999816976
griewank,6,12,10,0.05,0.0008008537578626692,0.0,0.5617439631494621,2.0393026850671223,2.4295415036672465,0,0.2739049000083469
griewank,6,12,10,0.25,0.14046703595120968,0.1358854997392541,0.5617439631494621,2.0393026850671223,2.4295415036672465,0,0.2739049000083469
griewank,6,12,10,0.5,0.3550731318463219,0.4486459229084574,0.5617439631494621,2.0393026850671223,2.4295415036672465,0,0.2739049000083469
griewank,6,12,10,1.0,0.7205234779374746,0.845765438608116,0.5617439631494621,2.0393026850671223,2.4295415036672465,0,0.2739049000083469
griewank,6,12,10,2.0,1.3213287414249864,1.3526170193550262,0.5617439631494621,2.0393026850671223,2.4295415036672465,0,0.2739049000083469
griewank,6,12,10,5.0,1.9580616047217059,1.884443910747623,0.5617439631494621,2.0393026850671223,2.4295415036672465,0,0.2739049000083469
griewank,6,12,20,0.05,0.0,0.0,0.8692592698558022,2.3880682644948226,2.4295415036672465,0,0.3673815000220202
griewank,6,12,20,0.25,0.10285023499119791,0.1358854997392541,0.8692592698558022,2.3880682644948226,2.4295415036672465,0,0.3673815000220202
griewank,6,12,20,0.5,0.45830007456853933,0.4486459229084574,0.8692592698558022,2.3880682644948226,2.4295415036672465,0,0.3673815000220202
griewank,6,12,20,1.0,0.9386962249007655,0.845765438608116,0.8692592698558022,2.3880682644948226,2.4295415036672465,0,0.3673815000220202
griewank,6,12,20,2.0,1.464638886643992,1.3526170193550262,0.8692592698558022,2.3880682644948226,2.4295415036672465,0,0.3673815000220202
griewank,6,12,20,5.0,1.9527382764647212,1.884443910747623,0.8692592698558022,2.3880682644948226,2.4295415036672465,0,0.3673815000220202
griewank,6,12,50,0.05,0.0,0.0,0.957720588235294,2.411431917945729,2.4295415036672465,0,0.40279210000880994
griewank,6,12,50,0.25,0.08928709461778847,0.1358854997392541,0.957720588235294,2.411431917945729,2.4295415036672465,0,0.40279210000880994
griewank,6,12,50,0.5,0.46167699865715395,0.4486459229084574,0.957720588235294,2.411431917945729,2.4295415036672465,0,0.40279210000880994
griewank,6,12,50,1.0,0.9324294657014766,0.845765438608116,0.957720588235294,2.411431917945729,2.4295415036672465,0,0.40279210000880994
griewank,6,12,50,2.0,1.4941817540478832,1.3526170193550262,0.957720588235294,2.411431917945729,2.4295415036672465,0,0.40279210000880994
griewank,6,12,50,5.0,2.0614057218664286,1.884443910747623,0.957720588235294,2.411431917945729,2.4295415036672465,0,0.40279210000880994
griewank,6,13,10,0.05,0.0,0.0,0.5786328393224993,2.098617394803762,2.4295415036672465,0,0.3529240000061691
griewank,6,13,10,0.25,0.12248306951999303,0.1358854997392541,0.5786328393224993,2.098617394803762,2.4295415036672465,0,0.3529240000061691
griewank,6,13,10,0.5,0.386444573483283,0.4486459229084574,0.5786328393224993,2.098617394803762,2.4295415036672465,0,0.3529240000061691
griewank,6,13,10,1.0,0.811003709710415,0.845765438608116,0.5786328393224993,2.098617394803762,2.4295415036672465,0,0.3529240000061691
griewank,6,13,10,2.0,1.4705812636429956,1.3526170193550262,0.5786328393224993,2.098617394803762,2.4295415036672465,0,0.3529240000061691
griewank,6,13,10,5.0,2.2029217246504733,1.884443910747623,0.5786328393224993,2.098617394803762,2.4295415036672465,0,0.3529240000061691
griewank,6,13,20,0.05,0.0,0.0,0.8691813057907986,2.3671236931811324,2.4295415036672465,0,0.30723479998414405
griewank,6,13,20,0.25,0.11879975848137257,0.1358854997392541,0.8691813057907986,2.3671236931811324,2.4295415036672465,0,0.30723479998414405
griewank,6,13,20,0.5,0.42670096498066085,0.4486459229084574,0.8691813057907986,2.3671236931811324,2.4295415036672465,0,0.30723479998414405
griewank,6,13,20,1.0,0.9147607339101288,0.845765438608116,0.8691813057907986,2.3671236931811324,2.4295415036672465,0,0.30723479998414405
griewank,6,13,20,2.0,1.4477098326537348,1.3526170193550262,0.8691813057907986,2.3671236931811324,2.4295415036672465,0,0.30723479998414405
griewank,6,13,20,5.0,1.9229703361666297,1.884443910747623,0.8691813057907986,2.3671236931811324,2.4295415036672465,0,0.30723479998414405
griewank,6,13,50,0.05,0.0,0.0,0.9567893110551613,2.406920657373728,2.4295415036672465,0,0.3095820000162348
griewank,6,13,50,0.25,0.11172645986320061,0.1358854997392541,0.9567893110551613,2.406920657373728,2.4295415036672465,0,0.3095820000162348
griewank,6,13,50,0.5,0.44823629606170595,0.4486459229084574,0.9567893110551613,2.406920657373728,2.4295415036672465,0,0.3095820000162348
griewank,6,13,50,1.0,0.9068171715340588,0.845765438608116,0.9567893110551613,2.406920657373728,2.4295415036672465,0,0.3095820000162348
griewank,6,13,50,2.0,1.4542918656370383,1.3526170193550262,0.9567893110551613,2.406920657373728,2.4295415036672465,0,0.3095820000162348
griewank,6,13,50,5.0,1.9803181451008132,1.884443910747623,0.9567893110551613,2.406920657373728,2.4295415036672465,0,0.3095820000162348
griewank,6,14,10,0.05,0.01143053030468419,0.0,0.5056699187457083,1.792882047670401,2.4295415036672465,0,0.31951020000269637
griewank,6,14,10,0.25,0.12343907609720607,0.1358854997392541,0.5056699187457083,1.792882047670401,2.4295415036672465,0,0.31951020000269637
griewank,6,14,10,0.5,0.31414978722426684,0.4486459229084574,0.5056699187457083,1.792882047670401,2.4295415036672465,0,0.31951020000269637
griewank,6,14,10,1.0,0.6170720392622759,0.845765438608116,0.5056699187457083,1.792882047670401,2.4295415036672465,0,0.31951020000269637
griewank,6,14,10,2.0,0.8983289886044363,1.3526170193550262,0.5056699187457083,1.792882047670401,2.4295415036672465,0,0.31951020000269637
griewank,6,14,10,5.0,1.145993144160889,1.884443910747623,0.5056699187457083,1.792882047670401,2.4295415036672465,0,0.31951020000269637
griewank,6,14,20,0.05,0.00043725943647408627,0.0,0.8834894998855571,2.2474422320975647,2.4295415036672465,0,0.26275909997639246
griewank,6,14,20,0.25,0.14630667579453732,0.1358854997392541,0.8834894998855571,2.2474422320975647,2.4295415036672465,0,0.26275909997639246
