landscape,group,acquisition,seed,condition,file,dim,n_train,opt_z,injected_sd,realized_noise_sd,gp_fit_ok,gp_n_warnings,gp_kernel,noise_sd_fit,noise_sd_ratio,noise_var_standardised,target_stdv,outputscale,ls_geomean,ls_min,ls_max,ls_median,n_ls_above_1,loo_lpd,loo_lpd_trivial,loo_lpd_gain,loo_lpd_oracle,loo_lpd_frac_achievable,loo_lpd_true_latent,loo_mean_z2,loo_cov95,loo_rmse_rating,loo_rmse_true,visited_rmse_pm,visited_rmse_obs,visited_shrink_ratio,visited_r2_pm,visited_spearman_pm,visited_spearman_obs,visited_true_sd,rank_best_visited_under_pm,rank_best_visited_under_obs,pm_bias_at_best_visited,pm_mean_bias,sobol_rmse,sobol_r2,sobol_spearman,sobol_cov95,sobol_mean_post_sd,sobol_true_sd,regret_pm,regret_best_observed,regret_best_visited,pm_gain_over_opt_z,idx_pm,idx_best_observed,idx_best_visited,log_final_simple_regret_true,log_final_inference_regret_true,check_posterior_mean_err,check_posterior_var_err,check_oracle_err
schwefel,classical,qnei,7,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed7_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,1.0505314499793603,True,0,RBFKernel,0.9609837064333691,0.9609837064333691,0.37642045475873065,1.5663161169035746,,0.4974107255448989,0.10308845104434174,1.8914473065853692,0.8587600378170156,2,-1.6942812210842333,-1.8950707073460686,0.20078948626183535,-1.4707466969025416,0.4731985023707685,-2.211458114064527,1.0796071567988443,0.92,1.2267986668363717,1.0364883726091336,0.9156514167501338,1.0505314499793603,0.8716078102831891,0.40515380514662547,0.6174789915966385,0.664921968787515,1.1872107701881816,3,1,-0.9559317644104457,0.10819773990099253,1.4415687346648336,-0.9091719910926117,-0.06738169489585717,0.82421875,1.103400852685259,1.0433086963908145,2.3517336114306993,1.1471282032530574,1.1471282032530574,-0.2783033194121494,42,47,47,1.1471282032530574,1.1471282032530574,7.513402903809321e-15,1.3349758594680628e-15,0.0
schwefel,classical,qnei,8,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed8_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,1.1362809329477412,True,0,RBFKernel,0.8389510938386869,0.8389510938386869,0.2656263915341451,1.627799959566751,,0.09989251505564319,0.025,0.523160499847885,0.09131465374263319,0,-1.8398453381308015,-1.9336886145822592,0.09384327645145762,-1.5645057124949675,0.25419182719699407,-1.5963170968072222,0.9690748322595012,0.92,1.3652993835524407,0.8389074840209363,0.8442416254325976,1.1362809329477412,0.7429867042144808,0.2662141103089636,0.7242737094837935,0.6680912364945977,0.9855577630880202,5,3,0.1304296812641197,0.061771258387237904,1.0562590949166293,-0.024979709314628673,-0.11013984389598087,0.9921875,1.6187463328295135,1.0433086963908145,2.158903496287368,2.158903496287368,2.0493388100446337,0.0,36,36,38,2.0493388100446337,2.158903496287368,1.9097091449601816e-15,7.122903891038101e-16,0.0
schwefel,classical,qnei,9,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed9_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,0.9856278731642941,True,0,RBFKernel,0.7296328390292321,0.7296328390292321,0.2951241992681335,1.343080245634986,,0.3316571541151849,0.025,0.8996630325621737,0.7335984349051304,0,-1.6810571644390881,-1.7544608011343221,0.07340363669523398,-1.4046696853838572,0.20984991725061103,-1.6057081046429778,1.249650169573827,0.92,1.2939472102515468,0.8964650260451078,0.7783464722779653,0.9856278731642941,0.7896960845670229,0.28310757146879406,0.721968787515006,0.6557022809123649,0.9192760903145272,12,2,-1.5991768294217281,0.04371720866044703,1.1029216025089223,-0.11754142754138619,0.1528002689402609,0.92578125,1.1033867806967574,1.0433086963908145,3.407407245374687,2.001854986165571,1.5798425717581646,-0.32472862622866244,40,47,1,1.5798425717581646,2.001854986165571,8.150517482764836e-14,1.5817557805400088e-14,0.0
schwefel,classical,qnei,10,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed10_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,0.8980596977768102,True,0,RBFKernel,0.8350309559265623,0.8350309559265623,0.6710391535670901,1.0193624822297356,,0.7238838138658269,0.5348169173402134,1.534755517716841,0.5785347902782203,1,-1.4216425603281824,-1.4635947627128332,0.041952202384650805,-1.3221941435901605,0.2966903726797335,-2.6094719478560044,1.1593972808925808,0.92,0.9737420209587998,0.7890487690075106,0.7196412205330502,0.8980596977768102,0.8013289342730295,0.006552313079335681,0.29872749099639856,0.4777430972388956,0.7220105275333258,32,22,-1.3733073131271798,0.0575884312091449,1.1286112878624395,-0.17020816578914855,-0.08966868848706797,0.5390625,0.4538243075669126,1.0433086963908145,5.107553263668899,3.8981572962340088,2.6461090683735073,-0.2794100955681271,48,19,28,2.6461090683735073,3.8981572962340088,3.59414442372749e-15,6.677793062106212e-16,0.0
schwefel,classical,qnei,11,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed11_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,0.9000541059766803,True,0,RBFKernel,0.7361748080636985,0.7361748080636985,0.324911958229041,1.2915109836112217,,0.39353417895093756,0.025,1.566675752881154,0.8381008629838624,2,-1.5615829527383602,-1.7052265226009289,0.14364356986256865,-1.3239872300474134,0.376780601234604,-0.9427083103675852,1.2901893091607208,0.9,1.191607102237628,0.7108977266524507,0.5507008465495186,0.9000541059766803,0.6118530462698504,0.5399804621504055,0.8054261704681873,0.6782713085234094,0.8119468577499037,4,13,-0.1934938676029636,-0.029359425018916075,1.0517927282235733,-0.01632983086890727,0.2545662623025864,0.91015625,1.0509770376851113,1.0433086963908145,3.122540781442797,3.0221495519913875,2.6827795966180483,-0.02319366342415915,42,48,44,2.6827795966180483,3.0221495519913875,1.3754097812109508e-15,6.656010859878335e-16,0.0
schwefel,classical,qnei,12,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed12_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,0.8143626530217062,True,0,RBFKernel,0.6850290312333388,0.6850290312333388,0.24979713463461456,1.3706142756576374,,0.10451523996305198,0.046227265357084,0.5492755607755824,0.06916906162783794,0,-1.466192156819388,-1.7537387559275854,0.28754659910819735,-1.2505317985229487,0.5714281070183546,-1.2608025195534491,1.216352999938658,0.96,1.0564009507411305,0.7200473075031704,0.5781190836845106,0.8143626530217062,0.7099037284425926,0.6984717207373909,0.8459543817527011,0.8014885954381752,1.0528179504003023,6,5,-0.15647595711241546,0.17517186832769205,1.0521698374950856,-0.017058750360563923,-0.05940023988193542,0.98828125,1.3616931920103639,1.0433086963908145,1.2669487169084812,1.2071561138433649,1.1622690577676194,-0.013814050473581294,27,22,14,1.1622690577676194,1.2071561138433649,7.128163474011411e-15,1.507023096865856e-15,0.0
schwefel,classical,qnei,13,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed13_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,1.0341326050663013,True,0,RBFKernel,0.9813681047549703,0.9813681047549703,0.4643340881058923,1.4401796008059708,,0.6050885338404678,0.26179432311937345,1.4160448637079504,0.6165631520523986,1,-1.6517027341456434,-1.8115773731269338,0.1598746389812904,-1.4536536556352804,0.44667238064495846,-2.139371478621887,1.1222187802647285,0.94,1.1953540405404481,0.9250153863920975,0.7800592100885221,1.0341326050663013,0.7543125574679179,0.4102879906259721,0.6162304921968788,0.6503241296518607,1.0157985365213893,2,4,-0.6778847628408204,-0.011901884165963751,1.4037646251762201,-0.8103516125389691,-0.005737153810940717,0.671875,0.715081536986993,1.0433086963908145,2.1490593526728974,2.1490593526728974,1.8495975460625247,0.0,7,7,40,1.8495975460625247,2.1490593526728974,2.7752114294729795e-15,7.627668036807956e-16,0.0
schwefel,classical,qnei,14,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed14_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,1.0763055213534598,True,0,RBFKernel,1.0086640283056645,1.0086640283056645,0.7468043935569171,1.1671941463359576,,0.536933600207469,0.21119583323828428,0.9717082224397743,0.6842976324779855,0,-1.5977324670437352,-1.6020986029136082,0.004366135869873,-1.4981553208526444,0.04200498371133034,-3.16731035126449,1.1551753206271484,0.94,1.1528177127110524,0.8560334827092613,0.8023692211282384,1.0763055213534598,0.7454846279328335,-0.12239412028014462,0.12758703481392558,0.4853301320528211,0.757358613989494,33,20,-2.139039684896496,0.08574764068550492,1.1646671302457805,-0.24617198223299486,0.041637817578393216,0.79296875,0.79504701317842,1.0433086963908145,4.276918323406041,4.327337989015583,1.9979245500293592,0.011648594807501517,40,1,7,1.9979245500293592,4.327337989015583,2.5682121315446626e-15,5.70455889395168e-16,0.0
schwefel,classical,qnei,15,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed15_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,0.9810930337121123,True,0,RBFKernel,0.10566920628560947,0.10566920628560947,0.007943411211336503,1.185618377917751,,0.10684781160022751,0.025,0.4673480577096545,0.23560642194735543,0,-1.5649154893206814,-1.6179093730291685,0.05299388370848712,-1.4002103036038904,0.24342724040295668,-1.3358841434741069,1.1222012414552571,0.96,1.1157414363337288,0.7920095845665441,0.9731188398993411,0.9810930337121123,0.9918721328775523,-0.514419394442347,0.5709003601440577,0.571764705882353,0.7907565524975391,1,1,0.9435498870605712,-0.2683833508262823,1.0617236197606006,-0.035612546439946824,0.24844063483732387,0.97265625,1.167882614185001,1.0433086963908145,2.5353643863031077,2.5353643863031077,2.5353643863031077,0.0,3,3,3,2.5353643863031077,2.5353643863031077,2.50395609847203e-13,3.2184591241679135e-15,0.0
schwefel,classical,qnei,16,gaussian_1sd_onset0,schwefel/bo_sensor_error_schwefel_value_qnei_seed16_jittered_exact_gaussian_jit0_std1.0.csv,4,50,4.328390371778852,1.0,0.9546902715504297,True,0,RBFKernel,0.3554999206911513,0.3554999206911513,0.055991250005326745,1.5023787304909983,,0.1357596705303264,0.04225890482015965,0.5548925169013792,0.15558565281608003,0,-1.3241824711884747,-1.8499602752317177,0.525777804043243,-1.3746552905011895,1.1061903849826658,-1.8041285806754472,0.8711308645397412,0.94,0.9133080071168035,0.8203919060585787,0.9049959011778466,0.9546902715504297,0.9479471281383449,0.46327644133802626,0.7933253301320528,0.7933253301320528,1.2352967051409256,9,2,-1.2976383831715443,-0.3079850090323468,1.5076424864264992,-1.0881951393136786,-0.1527220872662762,0.953125,1.472221972395615,1.0433086963908145,1.5351455262701093,1.5351455262701093,1.3577528730006314,0.0,39,39,15,1.3577528730006314,1.5351455262701093,7.980949425470805e-14,3.443098258514598e-15,0.0
shekel,classical,logei,7,clean,shekel/bo_sensor_error_shekel_value_logei_seed7_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,3.2050496431970723,,0.0262236515598862,19.79193144001486,,0.06215816468803566,0.02985778447026835,0.26850409816792153,0.04315565760936105,0,-3.5817663493390683,-4.427371776726037,0.8456054273869689,,,-3.9848368552161184,0.4797957542362472,1.0,4.740353797151315,4.740353797151315,1.6903164336347385,0.0,,0.9925572471766301,0.9962545018007202,0.9999999999999999,19.593012507619235,1,1,-5.167213047054375,-5.099784663897822e-08,2.7210556436732527,-8.016858796010581,-0.20990299266205875,1.0,19.774213450901833,0.9061702261412333,0.9384530029368463,0.9384530029368463,0.9384530029368463,0.0,49,49,49,0.9384530029368463,0.9384530029368463,7.180125273913809e-15,7.771436889234036e-16,7.105427357601002e-15
shekel,classical,logei,8,clean,shekel/bo_sensor_error_shekel_value_logei_seed8_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.22071583464018682,,0.0020656428116565093,4.85630414729056,,0.06820811948449096,0.06599390645159471,0.07282363720220289,0.06711370586738714,0,-1.7741513274937797,-3.0216810726821866,1.2475297451884069,,,-1.7854499035840428,0.2178622941386604,1.0,0.7861690907509317,0.7861690907509317,0.05305387504644312,0.0,,0.9998782142744904,0.9999039615846338,0.9999999999999999,4.807495831674912,1,1,-0.2865607668877672,-1.843497613673861e-08,1.3959110825774315,-1.3729901386427708,-0.11737377101752448,1.0,4.820917758398306,0.9061702261412333,42.589387585027595,42.589387585027595,42.589387585027595,0.0,36,36,36,42.589387585027595,42.589387585027595,5.85253900257897e-15,1.1102552729704627e-15,5.329070518200751e-15
shekel,classical,logei,9,clean,shekel/bo_sensor_error_shekel_value_logei_seed9_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.31482692774409177,,0.004037077186756538,4.95493937131343,,0.08418443188734599,0.07641538732724103,0.09783862133003544,0.08205432432965158,0,-1.8357396232260816,-3.0402877717343575,1.2045481485082759,,,-1.9218302597119743,0.3367945232572493,0.98,0.9339311362716279,0.9339311362716279,0.12269820883129205,0.0,,0.9993742891578167,0.9975990396158463,0.9999999999999999,4.905139721753509,1,1,-0.24317570167143288,2.965097927392496e-08,1.0194151354106458,-0.26555952722566833,-0.025603299992189653,1.0,4.90976670764867,0.9061702261412333,43.48698451513621,43.48698451513621,43.48698451513621,0.0,36,36,36,43.48698451513621,43.48698451513621,1.5057093874194887e-14,8.881551611437905e-16,3.552713678800501e-15
shekel,classical,logei,10,clean,shekel/bo_sensor_error_shekel_value_logei_seed10_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.36166850525494165,,0.00605957074166238,4.646112925547167,,0.09151737760652982,0.0790456244834877,0.1266423971563411,0.08371088119420747,0,-1.5708076148145886,-2.9733857179299217,1.402578103115333,,,-1.7312545197586804,0.4640588406679764,0.98,0.7195220162680687,0.7195220162680687,0.1705528414320137,0.0,,0.9986249695359495,0.9995198079231692,0.9999999999999999,4.59941713813802,1,1,-0.38455521814783467,1.0204861912804786e-07,0.9240150638555135,-0.03977297580685879,0.07435712153974403,1.0,4.601761400156889,0.9061702261412333,43.77464918401127,43.77464918401127,43.77464918401127,0.0,43,43,43,43.77464918401127,43.77464918401127,7.26430469716359e-15,1.3327233975340793e-15,3.552713678800501e-15
shekel,classical,logei,11,clean,shekel/bo_sensor_error_shekel_value_logei_seed11_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.7591849781021697,,0.027643042759853312,4.566197410295952,,0.12988034618389363,0.09088085604686075,0.16946985072172646,0.13619962468474128,0,-1.9466257606161719,-2.9548272414385344,1.0082014808223625,,,-2.6107025926058656,0.6440522557044982,0.96,1.3401273278806622,1.3401273278806622,0.4510280589348205,0.0,,0.9900443028091482,0.99078031212485,0.9999999999999999,4.520304814279408,9,1,-2.1849628466990527,-3.692429803692221e-08,0.9681201066110424,-0.14140271911369773,0.14864242389562826,0.99609375,4.427572807664181,0.9061702261412333,44.956754586805964,43.30510160299302,43.30510160299302,-0.02909167629412897,42,26,26,43.30510160299302,43.30510160299302,1.4782882523871104e-14,6.709210347656804e-16,3.552713678800501e-15
shekel,classical,logei,12,clean,shekel/bo_sensor_error_shekel_value_logei_seed12_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.23341700703888815,,0.0012088303917152103,6.713512640252431,,0.07634901199051049,0.06940247271252284,0.08164059862747974,0.07746348147672619,0,-1.6206213858316096,-3.345521780686542,1.7249003948549322,,,-1.5810024537805154,0.348185186889367,0.98,0.8429548004114856,0.8429548004114856,0.05718667954692427,0.0,,0.9999259604000106,0.9999039615846338,0.9999999999999999,6.646038438905736,1,1,-0.11359165196427412,-3.5920110275089454e-10,0.9386240208377518,-0.0729111323262972,-0.058737363141164574,1.0,6.674504259678109,0.9061702261412333,36.3776077468451,36.3776077468451,36.3776077468451,0.0,48,48,48,36.3776077468451,36.3776077468451,1.1642146983530842e-14,9.993146043383189e-16,3.552713678800501e-15
shekel,classical,logei,13,clean,shekel/bo_sensor_error_shekel_value_logei_seed13_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.5419851290896519,,0.011157364137071024,5.131053784437203,,0.07862847748413603,0.05948093327817494,0.09430631442088738,0.08259088781924057,0,-2.0321170773930857,-3.0924944854986616,1.060377408105576,,,-2.1049633466602726,0.5588039385589245,0.98,1.5963570956092195,1.5963570956092195,0.20933709357316366,0.0,,0.998301548419234,0.999423769507803,0.9999999999999999,5.0794840958518215,1,1,-0.41342924795347713,1.2787364100486088e-07,2.080268094032723,-4.270102223259526,0.11818117642265505,1.0,5.105340813498878,0.9061702261412333,36.9433881186053,36.9433881186053,36.9433881186053,0.0,47,47,47,36.9433881186053,36.9433881186053,1.3501693735258416e-14,1.4443008658526895e-15,3.552713678800501e-15
shekel,classical,logei,14,clean,shekel/bo_sensor_error_shekel_value_logei_seed14_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.14360481716006676,,0.0007419771412304468,5.271979896169417,,0.06819243074218892,0.05821141870152125,0.09707667696937236,0.0618652328639892,0,-1.5605575279531223,-3.0979551526977342,1.537397624744612,,,-1.5178777354472592,0.2251527803145126,1.0,0.8253715946530467,0.8253715946530467,0.03173210045378689,0.0,,0.9999630321601353,0.9998079231692677,0.9999999999999999,5.218993828804764,1,1,0.014107856243892769,-1.154776430589699e-08,1.33932361863932,-1.1844971279438985,0.05705787036213859,1.0,5.246791864222244,0.9061702261412333,42.94688516837134,42.94688516837134,42.94688516837134,0.0,39,39,39,42.94688516837134,42.94688516837134,1.8868809245401822e-14,9.993746898313104e-16,5.329070518200751e-15
shekel,classical,logei,15,clean,shekel/bo_sensor_error_shekel_value_logei_seed15_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.5869916239505854,,0.009911761126663065,5.895986638410192,,0.08020964666355478,0.06562261814181553,0.1248632068071079,0.0711654622603087,0,-2.026538505763568,-3.2162995721023697,1.1897610663388019,,,-2.1970008832393777,0.5081964355542763,0.98,1.4228531750843698,1.4228531750843698,0.25863918192408325,0.0,,0.9980364155739706,0.9988475390156061,0.9999999999999999,5.836728987327172,1,1,-0.9814846114132791,-3.6758766664979347e-07,1.7898097595172662,-2.901163629766816,0.11775070963607204,1.0,5.875660971200995,0.9061702261412333,36.93109864241546,36.93109864241546,36.93109864241546,0.0,44,44,44,36.93109864241546,36.93109864241546,6.025647438981414e-15,1.0012321664570242e-15,3.552713678800501e-15
shekel,classical,logei,16,clean,shekel/bo_sensor_error_shekel_value_logei_seed16_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.34987167947410686,,0.007068884806109947,4.161341307477246,,0.10684327947106605,0.08484246535022374,0.14802783829054827,0.10246338989665274,0,-1.7368479129901462,-2.8630841185212703,1.1262362055311241,,,-1.8894893797289591,0.5253522278358038,0.98,1.0869769062312415,1.0869769062312415,0.1423390128619061,0.0,,0.99880613519739,0.9986554621848739,0.9999999999999999,4.119517720288396,1,1,-0.34925594728424514,3.4051804178591997e-08,1.0897702161267022,-0.4462730429267736,0.10495036049439228,1.0,4.088941894071048,0.9061702261412333,44.69779361895465,44.69779361895465,44.69779361895465,0.0,31,31,31,44.69779361895465,44.69779361895465,8.537424393468661e-15,9.991551810687627e-16,1.7763568394002505e-15
shekel,classical,qnei,7,clean,shekel/bo_sensor_error_shekel_value_qnei_seed7_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.7357188393708056,,0.006912651141704814,8.848905497132687,,0.057426516549403485,0.0349086896609113,0.134718065567587,0.048091269697793426,0,-3.0241764267633733,-3.7342327827374118,0.7100563559740385,,,-3.025415091050411,0.3048999383509302,0.98,2.2674936039610194,2.2674936039610194,0.10682141545615434,0.0,,0.9998512998293305,0.9999999999999999,0.9999999999999999,8.759969516342018,1,1,-0.6252039119291695,7.310608993393863e-08,1.3627059974433477,-1.2614383747748086,0.03545289640218149,1.0,8.836504705147597,0.9061702261412333,16.04485540575746,16.04485540575746,16.04485540575746,0.0,37,37,37,16.04485540575746,16.04485540575746,3.372484304594978e-14,9.988772298881268e-16,1.0658141036401503e-14
shekel,classical,qnei,8,clean,shekel/bo_sensor_error_shekel_value_qnei_seed8_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.2784849167955704,,0.004579055416816117,4.115415872891097,,0.06395925439683073,0.058390954528197016,0.07257714291095319,0.06285720671080816,0,-2.0727220660912904,-2.8730734575319308,0.8003513914406404,,,-2.067229805653048,0.20928212237524957,1.0,1.1948350813592796,1.1948350813592796,0.03594462984134881,0.0,,0.9999221579080232,0.9997118847539016,0.9999999999999999,4.074053859573668,3,1,-0.21279656941950975,-4.0951700516767e-09,1.5344099153385666,-1.8672345113835576,-0.17141146617206546,1.0,4.080225739192665,0.9061702261412333,42.990560070630536,42.86304223240369,42.86304223240369,-0.002246057560383082,29,24,24,42.86304223240369,42.86304223240369,3.4530786569617858e-15,7.776049180342523e-16,3.552713678800501e-15
shekel,classical,qnei,9,clean,shekel/bo_sensor_error_shekel_value_qnei_seed9_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.2544396606278324,,0.003410079473388365,4.35715046236283,,0.06162844942397408,0.05749436318714729,0.06985236189408577,0.05993767010417461,0,-2.021089146906276,-2.9209952384708866,0.8999060915646107,,,-2.0067438874244656,0.16866838383576643,1.0,0.9084828469447216,0.9084828469447216,0.0370637090218783,0.0,,0.9999261642713825,0.9999999999999999,0.9999999999999999,4.313358894021602,1,1,-0.06595718353895563,-1.7173794608638103e-10,1.344324049272833,-1.2008394335375443,0.13374913863389012,1.0,4.33349193677782,0.9061702261412333,43.24514873120906,43.24514873120906,43.24514873120906,0.0,24,24,24,43.24514873120906,43.24514873120906,4.076877433415402e-15,8.885258989651159e-16,3.552713678800501e-15
shekel,classical,qnei,10,clean,shekel/bo_sensor_error_shekel_value_qnei_seed10_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.3444495471411861,,0.007376495735182516,4.010518927142028,,0.06899048226873326,0.06619597154823478,0.07387996102286307,0.06807008728548869,0,-1.8989012542666155,-2.8445643937486467,0.9456631394820312,,,-1.9466718993797292,0.28161984847332105,1.0,0.8175816968254689,0.8175816968254689,0.09083235050671166,0.0,,0.9994765756899476,0.9992316926770708,0.9999999999999999,3.970211181242776,1,1,-0.4893361714692741,9.464625327304522e-08,1.077572022168035,-0.41407692923196815,-0.0682186056725152,1.0,3.996845385357707,0.9061702261412333,43.31315243237779,43.31315243237779,43.31315243237779,0.0,35,35,35,43.31315243237779,43.31315243237779,3.986319936406595e-15,5.547918533273675e-16,1.7763568394002505e-15
shekel,classical,qnei,11,clean,shekel/bo_sensor_error_shekel_value_qnei_seed11_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.32675472226848046,,0.0023132145415252297,6.793818117572652,,0.07323792078358757,0.055167553631432845,0.0994596424895001,0.07241600897316941,0,-2.292015682014978,-3.4214048221103015,1.1293891400953235,,,-2.267251790150269,0.20040816880275839,1.0,1.405717809751754,1.405717809751754,0.03968981577589716,0.0,,0.9999651739468278,0.9997118847539016,0.9999999999999999,6.725536805517105,1,1,-0.10575949000585538,-3.615616444324621e-08,1.5349155175038722,-1.8691243829287512,0.11811452782192326,1.0,6.756256204654777,0.9061702261412333,26.618924191059566,26.618924191059566,26.618924191059566,0.0,48,48,48,26.618924191059566,26.618924191059566,1.4119198905178482e-14,7.766347471416621e-16,3.552713678800501e-15
shekel,classical,qnei,12,clean,shekel/bo_sensor_error_shekel_value_qnei_seed12_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.39739238739065447,,0.004042804064402911,6.249973796158319,,0.062467196457888965,0.0531715934802094,0.0839032840422522,0.05842565426077755,0,-2.45043919392337,-3.2820770621543334,0.8316378682309633,,,-2.440788565905391,0.2338423532677296,1.0,1.7240806872365373,1.7240806872365373,0.06378454442235129,0.0,,0.9998937207582715,0.9998079231692677,0.9999999999999999,6.187158394902486,1,1,-0.036155032414217914,9.214335486396052e-08,1.8799623854059382,-3.3040642201521164,0.245587137500897,1.0,6.235060049302232,0.9061702261412333,37.13802818473563,37.13802818473563,37.13802818473563,0.0,42,42,42,37.13802818473563,37.13802818473563,9.663421721341025e-15,1.7756611859595488e-15,3.552713678800501e-15
shekel,classical,qnei,13,clean,shekel/bo_sensor_error_shekel_value_qnei_seed13_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.6872263508852329,,0.0052905272917390484,9.448227112350915,,0.056146957010406076,0.027982676879316028,0.1056625687032762,0.05808313035079406,0,-2.9457012221548484,-3.75219801535906,0.8064967932042117,,,-2.94102720051223,0.22602239535284782,0.98,2.2894556259092584,2.2894556259092584,0.08366771369049608,0.0,,0.9999199817444471,0.9999999999999999,0.9999999999999999,9.353267645867493,1,1,-0.4720956353133303,-1.2238333150882408e-06,1.6981402409949478,-2.511781851707971,0.1609053329384645,1.0,9.43854775373503,0.9061702261412333,17.283680842504005,17.283680842504005,17.283680842504005,0.0,41,41,41,17.283680842504005,17.283680842504005,9.024457951455434e-15,6.666139093671847e-16,7.105427357601002e-15
shekel,classical,qnei,14,clean,shekel/bo_sensor_error_shekel_value_qnei_seed14_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.252039063051596,,0.0030217496187266053,4.584992382568779,,0.06303355358688471,0.05572407732712234,0.07351674708788862,0.06223691585599155,0,-1.9231494255895323,-2.9672462755077675,1.0440968499182353,,,-1.9129850052869037,0.16655262813096985,1.0,0.8283464987397772,0.8283464987397772,0.04107213798777419,0.0,,0.9999181174595985,0.9999999999999999,0.9999999999999999,4.538910887564268,1,1,-0.07424610501223405,2.1740823497595764e-08,1.6122804069901249,-2.165640369082898,-0.09211344763623071,1.0,4.55017329576379,0.9061702261412333,42.64058530314362,42.64058530314362,42.64058530314362,0.0,42,42,42,42.64058530314362,42.64058530314362,6.9737134636831344e-15,8.88232598597341e-16,3.552713678800501e-15
shekel,classical,qnei,15,clean,shekel/bo_sensor_error_shekel_value_qnei_seed15_baseline_exact.csv,4,50,56.774074038018384,0.0,0.0,True,0,RBFKernel,0.5737112242323079,,0.026662138085324354,3.513547748860857,,0.1199134153030409,0.0932591570911342,0.15644244808085436,0.11909040159262749,0,-1.8154096674562956,-2.6993291309928424,0.8839194635365468,,,-2.190306623272241,0.47045463682105415,0.98,0.9675600169269438,0.9675600169269438,0.27595586179177006,0.0,,0.9937054968997154,0.9993277310924369,0.9999999999999999,3.4782348149391367,1,1,-1.4326903325569802,-4.7157484637350144e-07,0.980180403601549,-0.1700177599355459,0.031469586861982146,1.0,3.423788325317474,0.9061702261412333,44.90941059445282,44.90941059445282,44.90941059445282,0.0,20,20,20,44.90941059445282,44.90941059445282,4.676555418886675e-15,6.744966131843791e-16,1.7763568394002505e-15
