landscape,group,error_model,jitter_std,jitter_iteration,headline_cell,opt_z,n_runs,n_acquisitions,n_seeds,deployed,deployed_lo,deployed_hi,search_traj,search_traj_lo,search_traj_hi,search_final,search_final_lo,search_final_hi,selection,selection_lo,selection_hi,selection_share,selection_share_lo,selection_share_hi,deployed_over_search_traj
moving_peaks,other,gaussian,0.05,0,False,2.9574997815819173,100,10,10,0.00829804752936022,-0.020160451734262362,0.036663371129621154,0.004365298654376832,-0.02103591535354562,0.031399184502917045,0.002173346648298473,-0.025615862675656173,0.030641593088382567,0.006124700881061746,0.0036901826764013947,0.008988014757655807,0.738089395052424,,,1.900911755726094
powell,classical,gaussian,0.05,0,False,0.7642238834584598,100,10,10,0.023599863113507088,0.015991754878167418,0.032900570946312956,0.0061983604820356345,-0.0005310468672776161,0.014949227151566687,0.0068211053516715895,0.0010992173251441664,0.015516847803346296,0.016778757761835506,0.011553077323571916,0.02321361585855465,0.7109684357547139,0.49013389993781153,0.9423977451871134,3.80743636674654
power_law_practice,law,gaussian,0.05,0,False,1.7175746997911816,100,10,10,0.018077492586815562,0.0014644536385514197,0.062339739239568946,0.013971932231865457,-0.0011870786428748409,0.04552986752072973,0.014527063206535497,-0.0003072305550663304,0.06086667355892226,0.0035504293802800634,0.0007340775819650374,0.008163347487619176,0.19640054411470173,0.0323767276396068,1.1170669088954324,1.2938434202813158
rastrigin,classical,gaussian,0.05,0,False,3.638939073438052,100,10,10,-0.006713117750214057,-0.04785055307165121,0.03114323829621613,-0.000932376722317341,-0.03452941697569177,0.031147046778079817,-0.007735442149485672,-0.04622550448393696,0.03173593017094047,0.0010223243992716151,0.0002702286668467367,0.0019653294265846093,,,,
rosenbrock,classical,gaussian,0.05,0,False,1.0256232505714238,100,10,10,0.019803816150568768,0.01151819287167907,0.034441221519542015,0.005894715068896677,-0.0005678334756472913,0.016447756466116868,0.006777926634121007,0.0003310545954444877,0.019469501831062587,0.01302588951644776,0.008903383275556828,0.018218910949714274,0.6577464372225883,0.4106198336587074,0.9716805196592426,3.359588363322789
schwefel,classical,gaussian,0.05,0,False,4.328390371778852,100,10,10,0.02934664908501711,-0.005227612005429847,0.06636376141502834,0.02319187856964008,-0.002570718173162374,0.05095039069385582,0.026545798138481534,-0.008182494408738947,0.06509013798534038,0.00280085094653558,0.0012972685224090887,0.004511529097663322,0.09544023027711025,,,1.26538473357799
shekel,classical,gaussian,0.05,0,False,56.774074038018384,100,10,10,0.023708034290865862,-0.041991510859406625,0.1034108182186937,0.011272511867009095,-0.008275317731256823,0.039942021506224896,0.023605123368334688,-0.04264909791452651,0.10025665815721552,0.00010291092253117418,1.819878903749694e-05,0.00024059480569470977,0.004340761501716879,,,2.10317226280785
steering_law,law,gaussian,0.05,0,False,1.290375177799024,100,10,10,0.013050791443518055,0.004755480078408835,0.027939976783413728,0.009336665096352252,0.0010369183422472995,0.021022115162584676,0.006913075499421621,9.102524879937917e-05,0.019936606315531413,0.006137715944096433,0.0037827172042308147,0.009058588622158945,0.4702945388913449,0.22569943477289556,0.9612186347888096,1.3978001040882229
stevens,law,gaussian,0.05,0,False,3.0593887562558817,100,10,10,-0.0003244118642661181,-0.0014557021399093561,0.0,0.00220617436011929,-0.002751654131087545,0.008797274393139994,-0.0003244118642661181,-0.0014215779499398323,0.0,0.0,0.0,0.0,,,,-0.1470472461880016
weber_fechner,law,gaussian,0.05,0,False,2.153305282720616,100,10,10,0.02324051178328193,0.007131520058280783,0.049984733070564516,0.022382309572721786,0.005948587553553804,0.04900998644965755,0.017215143598027643,0.0021893357489780607,0.04413497170420217,0.006025368185254286,0.0027455588232568155,0.009771979428005539,0.25926142425093396,0.11461370304714143,0.7270973560512982,1.0383428800219112
yerkes_dodson,law,gaussian,0.05,0,False,3.5354125437868587,100,10,10,0.009103388519801598,-0.058358556525474545,0.06430322791938313,0.010016966971909404,-0.03681902197241048,0.05271243387611985,0.004637116591444588,-0.060486781381073135,0.06463850971094026,0.004466271928357009,0.0031650121020955426,0.006052498435319255,0.490616424712844,,,0.9087968988347715
ackley,classical,gaussian,0.05,20,False,20.102447153853433,100,10,10,0.013722121936872328,-0.0163052607774731,0.052828585880534386,0.00800990636017641,-0.010040065448210832,0.02897272388185111,0.01352830385253575,-0.017351049724332702,0.05592736338174312,0.00019381808433657888,0.0,0.0005353070204702646,0.014124498035232856,,,1.7131438645894623
branin,classical,gaussian,0.05,20,False,1.2500554659000687,100,10,10,0.0100833516735045,0.00359287746149254,0.020063078682002248,0.0034137477883844193,0.0001309703717471635,0.01019921989067315,0.004126643150103481,0.0001211147188369443,0.013166669108589813,0.0059567085234010185,0.0032759448389945976,0.010322277427480268,0.5907468782481476,0.304967272008542,0.9751176174127291,2.9537482844555774
eggholder,classical,gaussian,0.05,20,False,3.2050455310550587,100,10,10,0.01765289130571747,-0.013894712561593837,0.053308284726905596,0.007742766343598304,-0.006773981498057631,0.02615368913485956,0.014346446321205004,-0.017696944107783722,0.04983268703817192,0.003306444984512466,0.0015176350301656194,0.006040943973218474,0.18730331067305472,,,2.2799204473363486
griewank,classical,gaussian,0.05,20,False,2.7538558156589708,100,10,10,0.01845916748205416,0.008068246407342095,0.04015105990458301,0.011960552260951392,0.0031759168335022407,0.026406834235693035,0.013233847446552049,0.0030551094191647397,0.03496060480727905,0.005225320035502104,0.003546305996888024,0.006979625143478924,0.28307452330025795,0.1301697059509313,0.6554178796268574,1.5433373877157275
hartmann_3,classical,gaussian,0.05,20,False,3.0549009421557276,100,10,10,0.00339250422937184,0.0023932438456134484,0.004757285491719505,0.0010397524554281961,0.0004996306901346032,0.0019645317764421934,0.0011879833359130644,0.0006300399970761672,0.0020869393340921362,0.002204520893458775,0.0015413209774929979,0.0030032846812913954,0.6498211186805114,0.5318622345271988,0.7731971415348501,3.2627999209434146
hartmann_6,classical,gaussian,0.05,20,False,7.967163963291937,100,10,10,0.0061041197217376495,-0.009671453873904405,0.0191502021547388,0.012280151745756505,0.0013859000232032,0.0247198768573851,0.0043784000719278605,-0.011012901036374275,0.01613166632159938,0.00172571964980979,0.0010597940939359013,0.002544303617162764,0.28271392575480686,,,0.4970720108444077
hicks_law,law,gaussian,0.05,20,False,5.402837764670362,100,10,10,-0.0002995410655869229,-0.001797304094349493,4.616066234889838e-06,-0.0001229172196252908,-0.0007551999938267573,1.691186739768665e-05,-0.0002995410655869262,-0.0018007084431977234,4.616066234888194e-06,3.2878219128029467e-18,0.0,1.4795198607613263e-17,,,,
levy_10,classical,gaussian,0.05,20,False,2.6244803317786123,100,10,10,0.009942175213787546,-0.020751299526026227,0.03153457061882565,-0.00012539386021498066,-0.015256771543136375,0.013587173548465734,0.0027419851221086454,-0.023875252903444198,0.02137645122067263,0.0072001900916788975,0.003026928220205728,0.01247204811593131,0.7242067190380898,,,
michalewicz,classical,gaussian,0.05,20,False,8.047721166688978,100,10,10,-0.002605065739955038,-0.04624499672841615,0.042697212381898164,-0.008181444379348085,-0.03543626699772035,0.01891833895868543,-0.003444948918312838,-0.04850562731839653,0.0388914338312768,0.0008398831783578007,0.00018515000855855453,0.0018399078290478813,,,,
moving_peaks,other,gaussian,0.05,20,False,2.9574997815819173,100,10,10,0.014002634430838982,-0.005836219435625193,0.03114606774177354,0.00575223840651482,-0.005178450249012167,0.015427117885620529,0.00826387985662516,-0.010202977914755777,0.0255123997232926,0.0057387545742138245,0.0025564940066088635,0.009919358472113922,0.4098339210780911,,,2.434293129259038
powell,classical,gaussian,0.05,20,False,0.7642238834584598,100,10,10,0.020303472930603673,0.013534015613638987,0.02765422681667527,0.001284102162270796,4.019598729402724e-05,0.0031624553043085772,0.0015373148456205698,-0.00011267196883393516,0.0036728453180959256,0.018766158084983112,0.01238378930443037,0.026077225977396954,0.9242831583111406,0.8203860998116014,1.006425807727814,15.811415576700824
power_law_practice,law,gaussian,0.05,20,False,1.7175746997911816,100,10,10,0.0014824324172652578,0.0,0.004240117419161662,1.0651039918709289e-05,0.0,5.058353276586385e-05,0.0,0.0,0.0,0.0014824324172652578,0.0,0.0042818951838122805,1.0,,,139.18194172394968
rastrigin,classical,gaussian,0.05,20,False,3.638939073438052,100,10,10,0.009649018348173825,-0.03312201898318808,0.0495018481768375,0.0150769010796558,-0.012623418006341766,0.049055025608999686,0.007637708908827978,-0.031493997873414,0.049786297782774,0.0020113094393458463,0.0007538957696345282,0.003585666148212137,0.20844705303379457,,,0.6399868445906199
rosenbrock,classical,gaussian,0.05,20,False,1.0256232505714238,100,10,10,0.012385598885178189,0.007903440517555049,0.01815427686676703,0.0006942109605842104,-0.0002764751874372449,0.0017862614018369274,0.000782733670233807,-0.00045966002497901964,0.002282058227664608,0.01160286521494438,0.007340738770025629,0.017177733061467873,0.9368029210787293,0.8214149175706433,1.0401796889009824,17.841260925576773
schwefel,classical,gaussian,0.05,20,False,4.328390371778852,100,10,10,0.010345998645054463,-0.01643740501892447,0.03745822640632579,0.001720627149848502,-0.018570755683672863,0.01968968156301852,0.008244064128427979,-0.01985521071314715,0.034973342863521654,0.002101934516626485,0.0007914975730352151,0.003975668935208618,0.20316400463006437,,,6.012923047253676
shekel,classical,gaussian,0.05,20,False,56.774074038018384,100,10,10,-0.00020214326247426084,-0.042555416770949664,0.03604195494635343,0.0061386287819793165,-0.00695716201525583,0.02719299858426448,-0.0002528297835160226,-0.045609815796419824,0.03587121481989537,5.068652104176218e-05,1.3032456381956158e-07,0.00018196078362481372,,,,-0.032929709492725265
steering_law,law,gaussian,0.05,20,False,1.290375177799024,100,10,10,0.01007446229577969,0.005045926277426832,0.01994471794712809,0.0029981993505090922,-0.00012961322496977994,0.00950461943027463,0.0025598799887248747,-0.00022168342287928196,0.008532236956708402,0.007514582307054815,0.0046365192760452634,0.012280327859425741,0.7459040578476096,0.5029444396423406,1.031169277311904,3.3601709286172223
stevens,law,gaussian,0.05,20,False,3.0593887562558817,100,10,10,-0.0003144851381337472,-0.0014343676066157723,0.0,-0.00016588177095494392,-0.0009868971557765714,0.0,-0.0003144851381337472,-0.0013966381194217494,0.0,0.0,0.0,0.0,,,,
weber_fechner,law,gaussian,0.05,20,False,2.153305282720616,100,10,10,0.01129771571214632,0.0027826321079990725,0.024765314525822667,0.007690052168244636,0.0005557128905169304,0.01837357281461324,0.0069726498341628855,0.0,0.01886497602321444,0.004325065877983435,0.0019292299429836417,0.007564596470352383,0.3828265808931182,0.22108585631934563,0.963916213362048,1.4691338192475727
yerkes_dodson,law,gaussian,0.05,20,False,3.5354125437868587,100,10,10,0.011077860759789438,-0.011823980770849563,0.03610500572840501,0.007030173878116009,-0.005587094297360434,0.02484673186722081,0.005330114766141507,-0.016720245310541542,0.03254522089240331,0.005747745993647927,0.0037144037789782346,0.008526293317517997,0.5188498139019015,,,1.5757591422131587
ackley,classical,gaussian,0.25,0,False,20.102447153853433,100,10,10,0.023851724487505624,-0.04530188751552516,0.10305269793483313,0.020524318649856103,-0.03197195013490985,0.07495369620885271,0.02142920966709164,-0.045156225346796475,0.0944208111204332,0.0024225148204139856,0.0007831828513142109,0.004890943909026651,0.10156560468753463,,,1.1621201606939995
branin,classical,gaussian,0.25,0,False,1.2500554659000687,100,10,10,0.08793043267727274,0.05219020200277274,0.13344475407702047,0.0357255855654496,0.01395592758453861,0.07332613275789528,0.035219590806869136,0.014159898019804157,0.07653677538340979,0.05271084187040359,0.03476430843943694,0.07416562847612856,0.5994607357826375,0.4233136329838891,0.7886336049710536,2.4612733783238734
eggholder,classical,gaussian,0.25,0,False,3.2050455310550587,100,10,10,0.07985547191039427,0.016471602655904777,0.15037360523799514,0.016015755051737236,-0.03600633923991579,0.06866898664406851,0.056044412731858576,-0.003576498236194628,0.1325116180062505,0.0238110591785357,0.014803931037625773,0.03471301574496145,0.2981769265010926,0.12690246235307104,1.1102349421804876,4.986057270008779
griewank,classical,gaussian,0.25,0,False,2.7538558156589708,100,10,10,0.14157368419816102,0.07624173551046426,0.22431070274090653,0.09982473473755847,0.04740010764935965,0.16334528881372312,0.10894971355884704,0.04507740634058588,0.1879159565965629,0.03262397063931392,0.024798639752682834,0.04114570621558812,0.23043809888884487,0.1460637668316632,0.4221821105755509,1.4182224933565963
hartmann_3,classical,gaussian,0.25,0,False,3.0549009421557276,100,10,10,0.10549970766417212,0.03520194795924111,0.2307624528041383,0.09183553582069971,0.02771542516417147,0.18037960876233525,0.087439035332195,0.022351407588414054,0.20192468976113212,0.018060672331977112,0.011768647096337338,0.02668806787598682,0.17119168130273926,0.0849581017538766,0.4371700734437155,1.1487895913206236
hartmann_6,classical,gaussian,0.25,0,False,7.967163963291937,100,10,10,0.17079573631421052,0.06724602325067279,0.3035583955079028,0.12750368272908164,0.029228975846398813,0.23560445372695116,0.15832410559248059,0.05232956200913347,0.2846181889210904,0.01247163072172991,0.008108953671792428,0.017496912537791516,0.07302073805159881,0.0366852029713304,0.19284517740949944,1.3395357111144417
hicks_law,law,gaussian,0.25,0,False,5.402837764670362,100,10,10,0.06986258501822702,0.0122579927938275,0.14714251148137175,0.08197515289652856,0.025717054483157642,0.1581665761796209,0.06665271683822463,0.012335203133876,0.14023881914684766,0.003209868180002399,0.00022816032164955425,0.007300917297110701,0.045945453910200294,0.007926967056215647,0.09531619317254657,0.8522409846116374
levy_10,classical,gaussian,0.25,0,False,2.6244803317786123,100,10,10,0.13436992023388572,0.08549519578563246,0.18248273746936758,0.049349547065345514,0.014244508123942352,0.09229097956682679,0.08210458967155868,0.03673638528371978,0.13114738396826114,0.052265330562327045,0.03852133648226923,0.06770174791860786,0.3889660012549941,0.26367964520015763,0.6346165648152773,2.722819726307957
michalewicz,classical,gaussian,0.25,0,False,8.047721166688978,100,10,10,0.04390581266214979,-0.02160174640183607,0.1309176112809431,0.011654471308606957,-0.03338156235092602,0.059812593768606905,0.03473948900281239,-0.03006792823839002,0.1155708147902186,0.009166323659337415,0.0038665089021605935,0.015631464099079347,0.20877244044817547,,,3.7672933846192453
moving_peaks,other,gaussian,0.25,0,False,2.9574997815819173,100,10,10,0.11484827415606609,0.06985205914851272,0.16899083665130288,0.05279803082789491,0.014019218958180906,0.09413639282467075,0.07107897738434825,0.026529661448162548,0.1199161799273665,0.043769296771717835,0.030248591407504282,0.05992377422127965,0.3811053939934718,0.22439501607385257,0.6696182658224169,2.175237832835766
powell,classical,gaussian,0.25,0,False,0.7642238834584598,100,10,10,0.0961692842486582,0.06541063595045886,0.13174548783123213,0.027822241926654237,0.009051755197516987,0.05519829643032798,0.0271031153588186,0.008881864296707091,0.056322569720000486,0.06906616888983959,0.045154539815050625,0.10190291476624706,0.7181728493607171,0.5189474343853431,0.897561204983502,3.4565612829542034
power_law_practice,law,gaussian,0.25,0,False,1.7175746997911816,100,10,10,0.1443833323893903,0.06502016423387058,0.24806567250630063,0.10587826145149953,0.04447881405255082,0.18194151065938413,0.0976026165839593,0.02463420874129386,0.1934720189089278,0.04678071580543103,0.03272126660279259,0.06226817089967891,0.3240035745903632,0.2018096656161594,0.6152704417265086,1.3636730563008828
rastrigin,classical,gaussian,0.25,0,False,3.638939073438052,100,10,10,0.0868697452185429,0.03661649383473628,0.13703583323064675,0.039562241930035685,0.0030191689216374222,0.07419979195510519,0.05722523120559356,0.006319822097434666,0.10693423062006327,0.02964451401294935,0.018689549549250877,0.04493616277815774,0.3412524572090208,0.19148005733205373,0.7968317697222091,2.1957740760032944
rosenbrock,classical,gaussian,0.25,0,False,1.0256232505714238,100,10,10,0.05397072350710648,0.03408532197803814,0.07687132322220262,0.013917773003218066,0.002725905754650757,0.03143767493998112,0.011354968344998582,0.0019618952756717558,0.027009544491809513,0.042615755162107895,0.02585397160207542,0.06078298742355575,0.7896087432753529,0.5934676594137817,0.9490048088035944,3.8778275442937153
schwefel,classical,gaussian,0.25,0,False,4.328390371778852,100,10,10,0.07675719106502982,0.027382792590501193,0.12395723892237581,0.04336342024514773,0.0069909753051953065,0.07970438220549445,0.05295618195104981,0.006726485786951695,0.09370369665707576,0.02380100911398004,0.013729760894723981,0.036829928401541,0.3100818149248775,0.17635154619256613,0.7303908524554203,1.7700907961386827
shekel,classical,gaussian,0.25,0,False,56.774074038018384,100,10,10,0.07596897773232644,9.926838233456096e-05,0.16772288754914913,0.0380287266611968,0.010280634314330248,0.07360049856038425,0.07493092788155713,0.0002478950387218809,0.1689886208839628,0.0010380498507693223,0.0004695328055587959,0.0018558164491889572,0.013664128197523575,0.004132857418086335,0.09194420243623538,1.9976734537852032
steering_law,law,gaussian,0.25,0,False,1.290375177799024,100,10,10,0.09601827526888645,0.046863170716288115,0.16444179776211154,0.0575033687652986,0.01928474497085172,0.11456838082172267,0.05492088313780866,0.0125764280824544,0.11253796934093445,0.04109739213107776,0.024589988745666973,0.062280467125691366,0.42801635434494073,0.2710671012027312,0.7033600688550549,1.6697852200761902
stevens,law,gaussian,0.25,0,False,3.0593887562558817,100,10,10,0.06907596588414298,0.019987911020896695,0.13599533583149706,0.06749248982311398,0.015582831353350417,0.13149355768708262,0.051253490370409265,0.005738750145366364,0.11392969071605755,0.017822475513733713,0.00800199830849417,0.02890113675522994,0.25801268625944795,0.13904820193359488,0.6857806880225015,1.0234615149800965
weber_fechner,law,gaussian,0.25,0,False,2.153305282720616,100,10,10,0.1521803964819915,0.09331527948529775,0.2447109842035774,0.09746658058040822,0.043947135889747094,0.1654677803662354,0.10251284178759841,0.04332653213180977,0.19020199735882193,0.04966755469439308,0.039438272868327885,0.06078906843263171,0.32637288272718207,0.19687256230011826,0.5599085135012427,1.5613597560904
yerkes_dodson,law,gaussian,0.25,0,False,3.5354125437868587,100,10,10,0.1149242792102515,0.03598175358386925,0.21151258508376652,0.07784650836656086,0.012665205231621809,0.15250124029845613,0.08906739745936024,0.008285875003983605,0.1854929256345035,0.025856881750891278,0.0175767323611382,0.036343625012544054,0.22499059318515863,0.11373545664784118,0.7157838225958233,1.4762933061698817
ackley,classical,gaussian,0.25,20,False,20.102447153853433,100,10,10,0.03398313184754857,-0.005028796864001292,0.07512041898526187,0.01426594671049793,-0.01091096168037289,0.03926706282589677,0.031227684033561992,-0.005793039596373857,0.06833776883641479,0.0027554478139865768,0.0008883625107379581,0.005403505267406368,0.08108280974066095,0.020877271083615725,0.5789536040455576,2.382115434550256
branin,classical,gaussian,0.25,20,False,1.2500554659000687,100,10,10,0.027746011706524756,0.018246724862486907,0.0371301999184886,0.00393466480198903,0.0003426123405560742,0.01112159960532919,0.004569688028124722,0.0003263345041099314,0.013711765115152666,0.02317632367840004,0.015153058564548474,0.032329731825978834,0.8353028868992328,0.5902151927053031,0.9868838667522719,7.051683714581925
eggholder,classical,gaussian,0.25,20,False,3.2050455310550587,100,10,10,0.060478474385948416,0.01775304118178751,0.1084091744664851,0.02860075034103293,0.0067281515648545094,0.052662256423673136,0.03935553979144809,-0.0007016795676056313,0.08988292645227383,0.021122934594500334,0.011786216036136664,0.032330718149303925,0.34926368115211653,0.17625639137285454,0.9873334405285406,2.1145764941411747
griewank,classical,gaussian,0.25,20,False,2.7538558156589708,100,10,10,0.05520915424506299,0.0349353766769748,0.08294706516792397,0.02139803814057991,0.006920150417036014,0.04097604406746263,0.02365761098244994,0.007723792715340667,0.04807209623210819,0.03155154326261305,0.021838278777264984,0.04346132502951316,0.571491153850351,0.39078397719456476,0.80507092639265,2.580103553529172
hartmann_3,classical,gaussian,0.25,20,False,3.0549009421557276,100,10,10,0.014872184214079763,0.009554110016408194,0.02288517043872612,0.004934605618523374,0.001187083472334349,0.012749774579259434,0.003616876957526997,0.001603451566047834,0.009338611185911967,0.01125530725655276,0.007343610893379034,0.015976890411226366,0.7568025714674217,0.5533497983041329,0.8759152337485736,3.0138546752861073
hartmann_6,classical,gaussian,0.25,20,False,7.967163963291937,100,10,10,0.058398082784647205,0.02369063400004171,0.11035284295545295,0.04161240060741237,0.01349599261144331,0.07877526336982488,0.048201028525283275,0.013619654110247053,0.10196296887487014,0.01019705425936394,0.006622424564843531,0.014672131651753639,0.17461282585195992,0.09292408162857053,0.43761998231823307,1.4033817307392935
hicks_law,law,gaussian,0.25,20,False,5.402837764670362,100,10,10,-0.0017919395587182938,-0.010047007053819494,0.00215811334434745,-0.001116545141115578,-0.005868309281545785,0.0008236152756636002,-0.0017919395587182954,-0.010047051162814905,0.002112432726799353,1.6439109564014733e-18,0.0,9.863465738408841e-18,,,,
levy_10,classical,gaussian,0.25,20,False,2.6244803317786123,100,10,10,0.08101949061047252,0.05186401371269237,0.11035098850370675,0.024042660725304206,0.010375857192725808,0.03976858312586293,0.036389354461875495,0.010744934293735109,0.05797440879618494,0.04463013614859704,0.03115802365527839,0.061765359726734,0.5508567853526862,0.4101887942757525,0.8021252352217956,3.369822148062084
michalewicz,classical,gaussian,0.25,20,False,8.047721166688978,100,10,10,0.024968261111609255,-0.027741622816081352,0.08230648540233414,0.0003589219416514665,-0.03668809901289243,0.03541505033082307,0.013412931795283932,-0.038160656389268084,0.0739822806499467,0.011555329316325328,0.006505981063935364,0.017600686946292667,0.4628007238739007,,,69.56459946896992
moving_peaks,other,gaussian,0.25,20,False,2.9574997815819173,100,10,10,0.07950886759140727,0.05314140994719297,0.10881275808239912,0.03392980600260173,0.01554741915857164,0.05616094830107352,0.04437154079266002,0.019055556364908223,0.07343265318029346,0.035137326798747245,0.02488540170899318,0.04576931187148608,0.4419296597118763,0.2919511303612911,0.6881963036667454,2.343333987388862
powell,classical,gaussian,0.25,20,False,0.7642238834584598,100,10,10,0.06833317941968213,0.04530944868037974,0.09720369621885545,0.0015131495692709733,-0.00033729676238017565,0.004524575205511083,0.002146019209348086,-0.000318371929356457,0.005726275619792983,0.06618716021033405,0.04306479917530646,0.0959779509014031,0.968594770101829,0.9144583208258283,1.0041888543787276,45.159567043068094
power_law_practice,law,gaussian,0.25,20,False,1.7175746997911816,100,10,10,0.02095221167272894,0.010713371299151918,0.03262510418454349,0.00035768842838916235,-7.526779455091663e-05,0.0015317979066760432,0.00010616921536988759,-0.0006134969860673747,0.0012505122782866937,0.020846042457359052,0.011391575595735998,0.03214896166525982,0.9949327919635292,0.9390968114090026,1.0395569697595564,58.576710929918846
rastrigin,classical,gaussian,0.25,20,False,3.638939073438052,100,10,10,0.03823425283615206,-0.0011391741573151452,0.08399916328733624,0.016799856134264615,-0.007701027601297207,0.04005931918099254,0.009886284484877543,-0.026460617931448018,0.04883491044333256,0.028347968351274514,0.017717079564492866,0.041889168853593214,0.7414285947408482,0.3590935249879645,4.458730789936088,2.2758678723545924
rosenbrock,classical,gaussian,0.25,20,False,1.0256232505714238,100,10,10,0.029720189994232083,0.017246067196106454,0.04617839971691371,0.0022363049000848918,2.602326864143482e-05,0.00688013623080531,0.002194051776284366,-0.00012268775059887072,0.006786210133964287,0.027526138217947724,0.015956674977817727,0.04442172670062645,0.9261763879467066,0.7875531957898778,1.0020333670561483,13.28986489861194
schwefel,classical,gaussian,0.25,20,False,4.328390371778852,100,10,10,0.03639328030396763,0.007943481036199008,0.06325514879074194,0.00518923573314144,-0.011796832306287943,0.020221193869707912,0.01598985496316419,-0.013005317628838477,0.0420790933223587,0.020403425340803437,0.012111237701516198,0.030360380191457526,0.5606371607722054,0.2658079356648055,1.8018090887496387,7.013225487433387
shekel,classical,gaussian,0.25,20,False,56.774074038018384,100,10,10,0.014645671927057114,-0.01765099989369788,0.04928931572336274,0.005298417707490289,-0.009254374940964176,0.0203913824063071,0.013743423862027109,-0.018391258963717287,0.0488225461417522,0.0009022480650300091,0.0003214559874487185,0.0016393759108832115,0.061605098729758716,,,2.764159553965094
steering_law,law,gaussian,0.25,20,False,1.290375177799024,100,10,10,0.02706471357328679,0.013186443374247991,0.044456809877666474,0.0061089466832229865,6.369504720493039e-05,0.01602686862123044,0.0065388339436171375,4.497726374965934e-05,0.017152848570641185,0.020525879629669654,0.011645127587350361,0.03330336846515424,0.7584000316164052,0.5224139135764377,0.9967101330619708,4.430340446023972
stevens,law,gaussian,0.25,20,False,3.0593887562558817,100,10,10,0.013167698004239755,0.0021380610175940466,0.028211336093113264,-5.356004157430392e-05,-0.00031296677949273146,0.0,-0.0003144851381337472,-0.0013966381194217494,0.0,0.0134821831423735,0.0020800106401060565,0.029310019838462334,1.0238830764521245,1.0,1.0906683315030226,
weber_fechner,law,gaussian,0.25,20,False,2.153305282720616,100,10,10,0.05111125212287624,0.02450891764072107,0.09261481910450613,0.017149372345558044,0.001417086970047159,0.04866178610584178,0.01989313140644642,0.001112946619394192,0.05775291681679914,0.03121812071642983,0.01880027238178111,0.04455145255868895,0.6107876332471477,0.34577007181368097,0.9576930249029183,2.980357012081253
yerkes_dodson,law,gaussian,0.25,20,False,3.5354125437868587,100,10,10,0.06034415159018694,0.02288374460687474,0.11093221113061952,0.03273854961796474,0.004699213055845849,0.07397199052743407,0.038919199569633564,0.0001928057367772291,0.08791072237052784,0.021424952020553376,0.01307559049823244,0.03234481643680017,0.3550460393586421,0.18150526380231832,1.0627894503113624,1.8432139570738368
ackley,classical,gaussian,1.0,0,False,20.102447153853433,100,10,10,0.3029998115874395,0.19711281081583681,0.4275657877620379,0.16724943151914518,0.09784576937081445,0.23634169190108614,0.2766571446913905,0.1759156280340507,0.3965003185046498,0.02634266689604896,0.017206177972307262,0.035423130129075615,0.0869395487674982,0.05415208848348217,0.14651423182224566,1.811664224118782
branin,classical,gaussian,1.0,0,False,1.2500554659000687,100,10,10,0.22573218843336132,0.1641792343255175,0.29592136563564897,0.0753418575496335,0.041060956567340115,0.12208856054287597,0.06638455983773485,0.035723940124531624,0.1099289452249118,0.15934762859562648,0.11285204333703099,0.21710966804031925,0.705914516230669,0.5717220523581172,0.82849152397556,2.9961059598862967
eggholder,classical,gaussian,1.0,0,False,3.2050455310550587,100,10,10,0.2298459441055388,0.13719721841560514,0.322911211395135,0.03252597375856935,-0.02608754041638667,0.09326931914437149,0.07956250781240608,0.004823204179766991,0.16479158975554464,0.15028343629313265,0.10229190580550704,0.2076567886003948,0.6538441949801242,0.4385908620405369,0.960011382643172,7.0665353729796685
griewank,classical,gaussian,1.0,0,False,2.7538558156589708,100,10,10,0.377451444078323,0.28897248962003524,0.4811142174037181,0.21799354632514467,0.16220045464613952,0.2852561858240345,0.23552513762254523,0.15880309386185826,0.32915218177497224,0.1419263064557777,0.10334859622037297,0.18379825673377076,0.3760120902500172,0.27134473559980776,0.4937532141169755,1.7314799013147917
hartmann_3,classical,gaussian,1.0,0,False,3.0549009421557276,100,10,10,0.3143394907485025,0.2131301153862044,0.446569878016023,0.19927440300027302,0.12315773657776123,0.2873000934935108,0.1904053712647276,0.09905941335785186,0.319118381250068,0.12393411948377488,0.093112609604126,0.1604909345083647,0.39426837267141973,0.2671224038684786,0.5666315096462784,1.5774203109672436
hartmann_6,classical,gaussian,1.0,0,False,7.967163963291937,100,10,10,0.4761962959658389,0.3203036343594757,0.6433406146111165,0.33001839844107794,0.24315421818217495,0.4223484450465156,0.4141836744000799,0.2567776154608502,0.5709371606881841,0.06201262156575897,0.04485437427112568,0.08127634821444155,0.1302249137406302,0.08899412893328842,0.19293943633590183,1.4429386307407943
hicks_law,law,gaussian,1.0,0,False,5.402837764670362,100,10,10,0.25964496434745876,0.11143009989132797,0.4278123799468684,0.2523784872109562,0.15337235498095392,0.36138000990082864,0.2118505880931175,0.07771851980464516,0.3608178336157162,0.04779437625434131,0.020512179514512036,0.08169316640591259,0.18407588367622849,0.10734318712541704,0.3372502615943295,1.0287919830917631
levy_10,classical,gaussian,1.0,0,False,2.6244803317786123,100,10,10,0.33402088214074704,0.2564315814901963,0.41142342379878116,0.10515323390698467,0.0635099741006119,0.15147232266046043,0.15775636652551583,0.10651927037780187,0.21153119502329035,0.17626451561523124,0.11710987945570725,0.24432980309989952,0.5277050778548579,0.4044103149175476,0.6587372359395667,3.176515545268077
