level,error_model,jitter_std,jitter_iteration,unit,mean_rank,mean_fragility,is_winner_by_mean_rank,is_winner_by_mean_fragility,kendall_w,friedman_p,n_landscapes,k
representatives:qei/pi/qucb/qnei/greedy,gaussian,5.0,0,Greedy,3.75,0.23804948864401831,False,False,0.23299999999999982,0.0009248155553589164,20,5
representatives:qei/pi/qucb/qnei/greedy,gaussian,5.0,0,NEI,2.55,0.20728225607747888,False,False,0.23299999999999982,0.0009248155553589164,20,5
representatives:qei/pi/qucb/qnei/greedy,gaussian,5.0,0,PI,3.75,0.2510707444560203,False,False,0.23299999999999982,0.0009248155553589164,20,5
representatives:qei/pi/qucb/qnei/greedy,gaussian,5.0,0,UCB,2.0,0.17754654277035462,True,True,0.23299999999999982,0.0009248155553589164,20,5
representatives:qei/pi/qucb/qnei/greedy,gaussian,5.0,20,EI,2.725,0.039247643510624035,False,True,0.08060109289617533,0.16809082509462114,20,5
representatives:qei/pi/qucb/qnei/greedy,gaussian,5.0,20,Greedy,2.775,0.04011950816581415,False,False,0.08060109289617533,0.16809082509462114,20,5
representatives:qei/pi/qucb/qnei/greedy,gaussian,5.0,20,NEI,2.675,0.043395192337239895,True,False,0.08060109289617533,0.16809082509462114,20,5
representatives:qei/pi/qucb/qnei/greedy,gaussian,5.0,20,PI,3.7,0.0585339757409982,False,False,0.08060109289617533,0.16809082509462114,20,5
representatives:qei/pi/qucb/qnei/greedy,gaussian,5.0,20,UCB,3.125,0.05148671406910227,False,False,0.08060109289617533,0.16809082509462114,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,0,EI,2.25,-0.00018977178249655874,True,False,0.27349999999999997,0.0002117496468852677,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,0,Greedy,4.05,0.015849006146212753,False,False,0.27349999999999997,0.0002117496468852677,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,0,NEI,2.3,-0.0019391980392960695,False,True,0.27349999999999997,0.0002117496468852677,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,0,PI,3.7,0.017654886082246204,False,False,0.27349999999999997,0.0002117496468852677,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,0,UCB,2.7,0.007947665772930147,False,False,0.27349999999999997,0.0002117496468852677,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,20,EI,2.725,0.002054449356499243,False,False,0.08715846994535512,0.1373391532447076,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,20,Greedy,3.475,0.0035376512410666373,False,False,0.08715846994535512,0.1373391532447076,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,20,NEI,2.675,0.0013011550797711355,False,False,0.08715846994535512,0.1373391532447076,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,20,PI,3.5,0.005257579167354308,False,False,0.08715846994535512,0.1373391532447076,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.05,20,UCB,2.625,-0.0018191844589456065,True,True,0.08715846994535512,0.1373391532447076,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,0,EI,2.55,0.02024920423493614,False,False,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,0,Greedy,4.1,0.07240708160895634,False,False,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,0,NEI,2.3,0.011102509387943979,False,False,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,0,PI,4.25,0.08970677707977906,False,False,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,0,UCB,1.8,0.004366247810124897,True,True,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,20,EI,2.8,0.005056037203744866,False,False,0.1392473118279572,0.025037138733771107,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,20,Greedy,3.2,0.013301062548872578,False,False,0.1392473118279572,0.025037138733771107,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,20,NEI,2.55,0.004053950859252817,True,True,0.1392473118279572,0.025037138733771107,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,20,PI,3.9,0.02011148476108377,False,False,0.1392473118279572,0.025037138733771107,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,0.25,20,UCB,2.55,0.004615669368951506,False,False,0.1392473118279572,0.025037138733771107,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,0,EI,3.0,0.09627910651929641,False,False,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,0,Greedy,3.6,0.1527005713752596,False,False,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,0,NEI,2.05,0.06710709529272724,False,False,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,0,PI,4.55,0.19326222308982524,False,False,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,0,UCB,1.8,0.0618968110459112,True,True,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,20,EI,2.8,0.01792629421724449,False,False,0.20706666666666704,0.0023472336725857057,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,20,Greedy,3.225,0.03140789054560437,False,False,0.20706666666666704,0.0023472336725857057,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,20,NEI,2.5,0.014159948846179984,False,False,0.20706666666666704,0.0023472336725857057,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,20,PI,4.1,0.04827088339429324,False,False,0.20706666666666704,0.0023472336725857057,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,1.0,20,UCB,2.375,0.00696472083628371,True,True,0.20706666666666704,0.0023472336725857057,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,0,EI,2.85,0.20738307653180507,False,False,0.1365000000000002,0.027477970111505524,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,0,Greedy,3.5,0.22799074096346178,False,False,0.1365000000000002,0.027477970111505524,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,0,NEI,2.9,0.20077312240365738,False,False,0.1365000000000002,0.027477970111505524,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,0,PI,3.6,0.2259510943192334,False,False,0.1365000000000002,0.027477970111505524,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,0,UCB,2.15,0.17178998843898027,True,True,0.1365000000000002,0.027477970111505524,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,20,EI,2.95,0.042096544269969574,False,False,0.09086021505376332,0.12234626641132675,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,20,Greedy,2.7,0.04087024251350894,False,False,0.09086021505376332,0.12234626641132675,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,20,NEI,2.45,0.030940682636053173,True,True,0.09086021505376332,0.12234626641132675,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,20,PI,3.6,0.05915265616128755,False,False,0.09086021505376332,0.12234626641132675,20,5
representatives:qei/logpi/ucb/qnei/greedy,ar1,5.0,20,UCB,3.3,0.0553004538016061,False,False,0.09086021505376332,0.12234626641132675,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,0,EI,2.25,0.0027827892834508296,True,True,0.24750000000000014,0.0005469040344123079,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,0,Greedy,4.1,0.03245568763847256,False,False,0.24750000000000014,0.0005469040344123079,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,0,NEI,2.3,0.003738827716828664,False,False,0.24750000000000014,0.0005469040344123079,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,0,PI,3.45,0.0244112004713274,False,False,0.24750000000000014,0.0005469040344123079,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,0,UCB,2.9,0.015246128400725412,False,False,0.24750000000000014,0.0005469040344123079,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,20,EI,2.85,0.000777747144211075,False,True,0.08118279569892502,0.16512945181853647,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,20,Greedy,3.05,0.0020073923089108754,False,False,0.08118279569892502,0.16512945181853647,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,20,NEI,2.4,0.0009205057248915296,True,False,0.08118279569892502,0.16512945181853647,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,20,PI,3.6,0.007581189289303382,False,False,0.08118279569892502,0.16512945181853647,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.05,20,UCB,3.1,0.0022644747255942473,False,False,0.08118279569892502,0.16512945181853647,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,0,EI,2.2,0.021805344952831467,False,False,0.5060000000000002,3.443770478000013e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,0,Greedy,4.0,0.0984745064576493,False,False,0.5060000000000002,3.443770478000013e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,0,NEI,2.5,0.03024632601532286,False,False,0.5060000000000002,3.443770478000013e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,0,PI,4.4,0.11655055089239634,False,False,0.5060000000000002,3.443770478000013e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,0,UCB,1.9,0.017027719739332807,True,True,0.5060000000000002,3.443770478000013e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,20,EI,2.475,0.007174693719343803,False,False,0.2971544715447155,8.872014941103836e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,20,Greedy,3.25,0.017614527608698142,False,False,0.2971544715447155,8.872014941103836e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,20,NEI,2.425,0.005576908879470369,True,True,0.2971544715447155,8.872014941103836e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,20,PI,4.35,0.033253143967353946,False,False,0.2971544715447155,8.872014941103836e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,0.25,20,UCB,2.5,0.00757202640849936,False,False,0.2971544715447155,8.872014941103836e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,0,EI,2.5,0.10931092717041405,False,False,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,0,Greedy,4.05,0.2034175962236368,False,False,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,0,NEI,2.35,0.1022792095406615,False,False,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,0,PI,4.3,0.2103925392223823,False,False,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,0,UCB,1.8,0.0822342177549524,True,True,0.4905000000000001,6.214853934166835e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,20,EI,3.075,0.03104808986180031,False,False,0.08497267759562879,0.14696644563460223,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,20,Greedy,3.175,0.03785300033736449,False,False,0.08497267759562879,0.14696644563460223,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,20,NEI,2.475,0.026624410848082213,True,True,0.08497267759562879,0.14696644563460223,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,20,PI,3.6,0.047610459844018946,False,False,0.08497267759562879,0.14696644563460223,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,1.0,20,UCB,2.675,0.027771238883545508,False,False,0.08497267759562879,0.14696644563460223,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,0,EI,3.2,0.2351799873769803,False,False,0.49149999999999994,5.982749277084314e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,0,Greedy,4.0,0.256104828276448,False,False,0.49149999999999994,5.982749277084314e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,0,NEI,2.5,0.2155820771610248,False,False,0.49149999999999994,5.982749277084314e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,0,PI,3.95,0.2535467755700315,False,False,0.49149999999999994,5.982749277084314e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,0,UCB,1.35,0.17485411741551565,True,True,0.49149999999999994,5.982749277084314e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,20,EI,2.675,0.045404577857236714,False,False,0.11338797814207666,0.059348182947482404,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,20,Greedy,3.025,0.04916842615169771,False,False,0.11338797814207666,0.059348182947482404,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,20,NEI,2.325,0.0430768351828052,True,True,0.11338797814207666,0.059348182947482404,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,20,PI,3.5,0.061424079485636426,False,False,0.11338797814207666,0.059348182947482404,20,5
representatives:qei/logpi/ucb/qnei/greedy,bias,5.0,20,UCB,3.475,0.0718056425541596,False,False,0.11338797814207666,0.059348182947482404,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,0,EI,2.6,0.007876578909532595,False,False,0.17250000000000015,0.007961504889483195,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,0,Greedy,3.75,0.019565252933283976,False,False,0.17250000000000015,0.007961504889483195,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,0,NEI,2.3,-0.000993260834839704,True,True,0.17250000000000015,0.007961504889483195,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,0,PI,3.65,0.02391663994833098,False,False,0.17250000000000015,0.007961504889483195,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,0,UCB,2.7,0.006811039230997751,False,False,0.17250000000000015,0.007961504889483195,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,20,EI,2.625,0.001745401729924536,False,False,0.16600000000000006,0.009985688142909977,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,20,Greedy,3.375,0.002680418716181013,False,False,0.16600000000000006,0.009985688142909977,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,20,NEI,2.275,0.00039047811890433097,True,False,0.16600000000000006,0.009985688142909977,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,20,PI,3.8,0.005437367064307564,False,False,0.16600000000000006,0.009985688142909977,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.05,20,UCB,2.925,0.00019192963006885237,False,True,0.16600000000000006,0.009985688142909977,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,0,EI,2.65,0.0282947988625434,False,False,0.5630000000000003,3.900547625125038e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,0,Greedy,3.85,0.09333436939697112,False,False,0.5630000000000003,3.900547625125038e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,0,NEI,2.05,0.018576989302101662,False,False,0.5630000000000003,3.900547625125038e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,0,PI,4.6,0.1276368711908175,False,False,0.5630000000000003,3.900547625125038e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,0,UCB,1.85,0.016052265310854363,True,True,0.5630000000000003,3.900547625125038e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,20,EI,2.775,0.005927767126899482,False,False,0.24699453551912548,0.0005570390183781472,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,20,Greedy,3.625,0.017919686629193642,False,False,0.24699453551912548,0.0005570390183781472,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,20,NEI,2.275,0.004497694768777749,True,False,0.24699453551912548,0.0005570390183781472,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,20,PI,3.95,0.02869377974971939,False,False,0.24699453551912548,0.0005570390183781472,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,0.25,20,UCB,2.375,0.0036952206810179035,False,True,0.24699453551912548,0.0005570390183781472,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,0,EI,2.35,0.10607424937782217,False,False,0.5300000000000005,1.3781927408875827e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,0,Greedy,4.3,0.20942080451053569,False,False,0.5300000000000005,1.3781927408875827e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,0,NEI,2.45,0.12049898971478352,False,False,0.5300000000000005,1.3781927408875827e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,0,PI,4.15,0.20553608576710752,False,False,0.5300000000000005,1.3781927408875827e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,0,UCB,1.75,0.09525590451320934,True,True,0.5300000000000005,1.3781927408875827e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,20,EI,2.625,0.020456345965519804,False,False,0.1642076502732238,0.010627218933786145,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,20,Greedy,3.175,0.03731659510814798,False,False,0.1642076502732238,0.010627218933786145,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,20,NEI,2.675,0.023811441210275973,False,False,0.1642076502732238,0.010627218933786145,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,20,PI,4.0,0.04699811233554092,False,False,0.1642076502732238,0.010627218933786145,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,1.0,20,UCB,2.525,0.018152247736717492,True,True,0.1642076502732238,0.010627218933786145,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,0,EI,2.9,0.23645818692204376,False,False,0.21950000000000003,0.0015039496732438605,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,0,Greedy,3.65,0.25725041331772125,False,False,0.21950000000000003,0.0015039496732438605,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,0,NEI,2.65,0.21308046199812752,False,False,0.21950000000000003,0.0015039496732438605,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,0,PI,3.8,0.2542526995929738,False,False,0.21950000000000003,0.0015039496732438605,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,0,UCB,2.0,0.19378486583911464,True,True,0.21950000000000003,0.0015039496732438605,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,20,EI,2.675,0.04336164929883209,False,False,0.16338797814207623,0.010933854335796687,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,20,Greedy,2.775,0.0397216602030107,False,False,0.16338797814207623,0.010933854335796687,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,20,NEI,2.275,0.038269985688016664,True,True,0.16338797814207623,0.010933854335796687,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,20,PI,3.65,0.06022047700084543,False,False,0.16338797814207623,0.010933854335796687,20,5
representatives:qei/logpi/ucb/qnei/greedy,drift,5.0,20,UCB,3.625,0.062151255843952743,False,False,0.16338797814207623,0.010933854335796687,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,0,EI,2.25,0.0015863873733753392,True,True,0.3030000000000001,7.149648884850182e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,0,Greedy,3.65,0.02330244271326993,False,False,0.3030000000000001,7.149648884850182e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,0,NEI,2.45,0.002945588931398593,False,False,0.3030000000000001,7.149648884850182e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,0,PI,4.2,0.025186967544005755,False,False,0.3030000000000001,7.149648884850182e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,0,UCB,2.45,0.005138878749176504,False,False,0.3030000000000001,7.149648884850182e-05,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,20,EI,2.8,0.003965749802872313,False,False,0.16180555555555604,0.011550462713100177,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,20,Greedy,3.35,0.00467523856722679,False,False,0.16180555555555604,0.011550462713100177,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,20,NEI,2.525,0.0050690677452713325,False,False,0.16180555555555604,0.011550462713100177,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,20,PI,3.875,0.007990212256505641,False,False,0.16180555555555604,0.011550462713100177,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.05,20,UCB,2.45,0.0008668752230591754,True,True,0.16180555555555604,0.011550462713100177,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,0,EI,2.5,0.0298817112490527,False,False,0.5625,3.975960118145555e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,0,Greedy,3.9,0.11176084335494336,False,False,0.5625,3.975960118145555e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,0,NEI,1.95,0.013846117899760483,True,True,0.5625,3.975960118145555e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,0,PI,4.6,0.139352393302305,False,False,0.5625,3.975960118145555e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,0,UCB,2.05,0.015950265062968254,False,False,0.5625,3.975960118145555e-09,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,20,EI,2.425,0.005909661528301957,False,False,0.3751366120218584,4.869427000203105e-06,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,20,Greedy,3.425,0.0170766926299433,False,False,0.3751366120218584,4.869427000203105e-06,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,20,NEI,2.675,0.00760169823408675,False,False,0.3751366120218584,4.869427000203105e-06,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,20,PI,4.4,0.029910207093662416,False,False,0.3751366120218584,4.869427000203105e-06,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,0.25,20,UCB,2.075,0.0014208033667018475,True,True,0.3751366120218584,4.869427000203105e-06,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,0,EI,2.6,0.11691441890050103,False,False,0.47950000000000015,9.443935211119868e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,0,Greedy,3.85,0.1964403099099739,False,False,0.47950000000000015,9.443935211119868e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,0,NEI,2.1,0.09727394317743021,False,True,0.47950000000000015,9.443935211119868e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,0,PI,4.45,0.21307101404870982,False,False,0.47950000000000015,9.443935211119868e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,0,UCB,2.0,0.10205413396768134,True,False,0.47950000000000015,9.443935211119868e-08,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,20,EI,2.425,0.01688099586224262,True,False,0.22289972899728983,0.0013309788381416973,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,20,Greedy,3.0,0.029993436110998018,False,False,0.22289972899728983,0.0013309788381416973,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,20,NEI,2.475,0.0149218082187751,False,True,0.22289972899728983,0.0013309788381416973,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,20,PI,4.2,0.04884729562751316,False,False,0.22289972899728983,0.0013309788381416973,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,1.0,20,UCB,2.9,0.02240335968291602,False,False,0.22289972899728983,0.0013309788381416973,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,0,EI,2.75,0.2083504041284899,False,False,0.2,0.003019163651122605,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,0,Greedy,3.65,0.23804948864401831,False,False,0.2,0.003019163651122605,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,0,NEI,2.3,0.20728225607747888,True,False,0.2,0.003019163651122605,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,0,PI,3.85,0.25095926878741015,False,False,0.2,0.003019163651122605,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,0,UCB,2.45,0.2012288858348324,False,True,0.2,0.003019163651122605,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,20,EI,2.775,0.039247643510624035,False,True,0.0915300546448086,0.11980033569908276,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,20,Greedy,2.675,0.04011950816581415,False,False,0.0915300546448086,0.11980033569908276,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,20,NEI,2.575,0.043395192337239895,True,False,0.0915300546448086,0.11980033569908276,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,20,PI,3.6,0.05896058281945564,False,False,0.0915300546448086,0.11980033569908276,20,5
representatives:qei/logpi/ucb/qnei/greedy,gaussian,5.0,20,UCB,3.375,0.05906418825086274,False,False,0.0915300546448086,0.11980033569908276,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,0,EI,2.55,-0.00018977178249655874,False,False,0.2875,0.00012662616998288385,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,0,Greedy,4.1,0.015849006146212753,False,False,0.2875,0.00012662616998288385,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,0,NEI,2.5,-0.0019391980392960695,False,False,0.2875,0.00012662616998288385,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,0,PI,3.7,0.017654886082246204,False,False,0.2875,0.00012662616998288385,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,0,UCB,2.15,-0.003146744004474401,True,True,0.2875,0.00012662616998288385,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,20,EI,2.725,0.002054449356499243,False,False,0.07131147540983643,0.2222955744043727,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,20,Greedy,3.475,0.0035376512410666373,False,False,0.07131147540983643,0.2222955744043727,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,20,NEI,2.625,0.0013011550797711355,True,False,0.07131147540983643,0.2222955744043727,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,20,PI,3.4,0.005257579167354308,False,False,0.07131147540983643,0.2222955744043727,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.05,20,UCB,2.775,0.0005686768130371599,False,True,0.07131147540983643,0.2222955744043727,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.25,0,EI,2.5,0.02024920423493614,False,False,0.4375,4.6453484381263683e-07,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.25,0,Greedy,4.0,0.07240708160895634,False,False,0.4375,4.6453484381263683e-07,20,5
representatives:qei/logpi/qucb/qnei/greedy,ar1,0.25,0,NEI,2.25,0.011102509387943979,False,False,0.4375,4.6453484381263683e-07,20,5
