arm,T,error_model,jitter_std,onset,quantity,estimate,lo,hi,n_landscapes,n_runs
budget,50,gaussian,5.0,0,inst_excess,0.4543433741064621,0.36931582794220064,0.5384227406699509,20,600
budget,50,gaussian,5.0,0,share_bound_zero,0.0033333333333333335,,,20,600
budget,50,gaussian,5.0,0,share_prefix_identical,1.0,,,20,600
budget,50,gaussian,5.0,0,n_bound_violations,0.0,,,20,600
budget,50,gaussian,5.0,0,max_violation,0.0,,,20,600
budget,50,gaussian,5.0,0,share_iters_bound_binds,0.35765751340965496,,,20,600
budget,50,gaussian,5.0,0,share_iters_ge90pct_bound,0.44604114962773195,,,20,600
budget,50,gaussian,5.0,0,share_iters_ge50pct_bound,0.6791289728604595,,,20,600
budget,50,gaussian,5.0,0,share_runs_noisy_no_gain_clean_gain,0.23666666666666666,,,20,600
budget,50,gaussian,5.0,0,share_runs_deployed_exceeds_bound,0.7116666666666667,,,20,600
budget,50,gaussian,5.0,20,excess,0.046538839854311516,0.026748209605599683,0.06889154400555082,20,600
budget,50,gaussian,5.0,20,bound,0.06315655551926072,0.03565582247977254,0.09421677981723726,20,600
budget,50,gaussian,5.0,20,normalised,0.7368805893810765,0.6816605035231732,0.8009338980066144,20,600
budget,50,gaussian,5.0,20,median_run_ratio,1.0,1.0,1.0,20,600
budget,50,gaussian,5.0,20,bound_task,0.07091143916510897,0.04050967426649056,0.10479802673467924,20,600
budget,50,gaussian,5.0,20,normalised_task,0.6562952381484076,0.6079809159293813,0.7077341672393526,20,600
budget,50,gaussian,5.0,20,deployed,0.47196808728516587,0.39719608538514095,0.5440076959333551,20,600
budget,50,gaussian,5.0,20,bound_final,0.09473495902804976,0.05315873098647104,0.14088390695645103,20,600
budget,50,gaussian,5.0,20,inst_excess,0.3409554118404676,0.21189544755923362,0.4789847146820651,20,600
budget,50,gaussian,5.0,20,share_bound_zero,0.3,,,20,600
budget,50,gaussian,5.0,20,share_prefix_identical,1.0,,,20,600
budget,50,gaussian,5.0,20,n_bound_violations,0.0,,,20,600
budget,50,gaussian,5.0,20,max_violation,0.0,,,20,600
budget,50,gaussian,5.0,20,share_iters_bound_binds,0.6999612102404965,,,20,600
budget,50,gaussian,5.0,20,share_iters_ge90pct_bound,0.747478665632273,,,20,600
budget,50,gaussian,5.0,20,share_iters_ge50pct_bound,0.8737393328161366,,,20,600
budget,50,gaussian,5.0,20,share_runs_noisy_no_gain_clean_gain,0.455,,,20,600
budget,50,gaussian,5.0,20,share_runs_deployed_exceeds_bound,0.855,,,20,600
budget,50,gaussian,5.0,early/late,raw_ratio,4.585047751645932,3.0880085541710525,7.888167812377514,20,1200
budget,50,gaussian,5.0,early/late,bound_ratio,5.242270340434893,3.3531839970149084,9.574144752820382,20,1200
budget,50,gaussian,5.0,early/late,normalised_ratio,0.8746301609591468,0.7678316390048927,0.983027255329671,20,1200
budget,50,gaussian,5.0,early/late,normalised_task_ratio,0.399691550559577,0.277217156419201,0.5480655239209774,20,1200
budget,50,gaussian,5.0,early/late,deployed_ratio,1.4590244422316143,1.2466783045580503,1.724713905941605,20,1200
budget,50,gaussian,5.0,early/late,inst_ratio,1.332559502880243,1.0592120161044631,1.900626179556689,20,1200
budget,50,gaussian,5.0,early/late,inst_diff,0.11338796226599446,0.026999239612604194,0.2025377700629855,20,1200
budget,50,gaussian,5.0,early/late,mechanical_log_share,1.0879656615363353,,,20,1200
budget,100,gaussian,0.05,0,excess,0.0021035636232073105,-0.002751853780960104,0.006630853290042823,20,600
budget,100,gaussian,0.05,0,bound,0.4055522738866967,0.33085887854124535,0.4801936717934739,20,600
budget,100,gaussian,0.05,0,normalised,0.00518691117928488,-0.006814093515754517,0.01654822540034081,20,600
budget,100,gaussian,0.05,0,median_run_ratio,0.002799022993036765,0.0005242916964893312,0.00841511105083429,20,600
budget,100,gaussian,0.05,0,bound_task,0.8943142627044501,0.7712855287603008,1.0244835337066849,20,600
budget,100,gaussian,0.05,0,normalised_task,0.0023521526055572803,-0.003187303487690981,0.00742900167777933,20,600
budget,100,gaussian,0.05,0,deployed,0.004098379797931375,-0.002309782559884668,0.009347436707252561,20,600
budget,100,gaussian,0.05,0,bound_final,0.49575176321855763,0.40738216841288777,0.5789452200471777,20,600
budget,100,gaussian,0.05,0,inst_excess,-0.06941297513570487,-0.10142848773826872,-0.03964131810620779,20,600
budget,100,gaussian,0.05,0,share_bound_zero,0.0,,,20,600
budget,100,gaussian,0.05,0,share_prefix_identical,1.0,,,20,600
budget,100,gaussian,0.05,0,n_bound_violations,0.0,,,20,600
budget,100,gaussian,0.05,0,max_violation,0.0,,,20,600
budget,100,gaussian,0.05,0,share_iters_bound_binds,0.015642336164717437,,,20,600
budget,100,gaussian,0.05,0,share_iters_ge90pct_bound,0.020826133614652867,,,20,600
budget,100,gaussian,0.05,0,share_iters_ge50pct_bound,0.05773113370559668,,,20,600
budget,100,gaussian,0.05,0,share_runs_noisy_no_gain_clean_gain,0.005,,,20,600
budget,100,gaussian,0.05,0,share_runs_deployed_exceeds_bound,0.018333333333333333,,,20,600
budget,100,gaussian,0.05,40,excess,0.001464005660400097,-0.0031246975859477236,0.005180919119258091,20,600
budget,100,gaussian,0.05,40,bound,0.03008198229554105,0.015022233506930622,0.04681473917322582,20,600
budget,100,gaussian,0.05,40,normalised,0.04866719373799717,-0.09369802225226496,0.1939088740500079,20,600
budget,100,gaussian,0.05,40,median_run_ratio,0.21452973778568551,0.10962691669318458,0.4149275700417513,20,600
budget,100,gaussian,0.05,40,bound_task,0.03202607380368628,0.01625172086473591,0.04959553721792831,20,600
budget,100,gaussian,0.05,40,normalised_task,0.045712929701410554,-0.08931738353183716,0.1797734736167575,20,600
budget,100,gaussian,0.05,40,deployed,0.003494234998962141,-0.005931277779927765,0.0103685315396137,20,600
budget,100,gaussian,0.05,40,bound_final,0.0512929837756817,0.024006937302260455,0.08332164496597254,20,600
budget,100,gaussian,0.05,40,inst_excess,-0.06461358355945984,-0.09093257778186864,-0.03961559234114317,20,600
budget,100,gaussian,0.05,40,share_bound_zero,0.4066666666666667,,,20,600
budget,100,gaussian,0.05,40,share_prefix_identical,1.0,,,20,600
budget,100,gaussian,0.05,40,n_bound_violations,0.0,,,20,600
budget,100,gaussian,0.05,40,max_violation,0.0,,,20,600
budget,100,gaussian,0.05,40,share_iters_bound_binds,0.23798439859084047,,,20,600
budget,100,gaussian,0.05,40,share_iters_ge90pct_bound,0.26541268243583294,,,20,600
budget,100,gaussian,0.05,40,share_iters_ge50pct_bound,0.3771389028686462,,,20,600
budget,100,gaussian,0.05,40,share_runs_noisy_no_gain_clean_gain,0.11666666666666667,,,20,600
budget,100,gaussian,0.05,40,share_runs_deployed_exceeds_bound,0.3433333333333333,,,20,600
budget,100,gaussian,0.05,early/late,raw_ratio,1.4368548429194115,-10.531817842523726,12.640053768637268,20,1200
budget,100,gaussian,0.05,early/late,bound_ratio,13.481567467939449,8.301553529454068,27.55709264047714,20,1200
budget,100,gaussian,0.05,early/late,normalised_ratio,0.1065792124199504,-0.7567650333963939,0.9126804620887525,20,1200
budget,100,gaussian,0.05,early/late,normalised_task_ratio,0.05145486454097691,-0.37220380938924585,0.43833786586933426,20,1200
budget,100,gaussian,0.05,early/late,deployed_ratio,1.1728975867818499,-8.627014465036202,10.655914747729291,20,1200
budget,100,gaussian,0.05,early/late,inst_ratio,1.0742783686007515,0.8980883587086903,1.2689108880977722,20,1200
budget,100,gaussian,0.05,early/late,inst_diff,-0.004799391576245024,-0.017393438454325016,0.005869072755651737,20,1200
budget,100,gaussian,0.05,early/late,mechanical_log_share,7.176923984011382,,,20,1200
budget,100,gaussian,0.25,0,excess,0.03405247369725391,0.02252855936730564,0.04614476701992482,20,600
budget,100,gaussian,0.25,0,bound,0.4055522738866967,0.33085887854124535,0.4801936717934739,20,600
budget,100,gaussian,0.25,0,normalised,0.08396568306942226,0.06002188507743074,0.10666688019679903,20,600
budget,100,gaussian,0.25,0,median_run_ratio,0.04314204437888265,0.02178814568925082,0.07068830908257252,20,600
budget,100,gaussian,0.25,0,bound_task,0.8943142627044501,0.7712855287603008,1.0244835337066849,20,600
budget,100,gaussian,0.25,0,normalised_task,0.038076630461285,0.02443748384244953,0.05382405660213754,20,600
budget,100,gaussian,0.25,0,deployed,0.056204717025633955,0.04231298846581182,0.06953221989166883,20,600
budget,100,gaussian,0.25,0,bound_final,0.49575176321855763,0.40738216841288777,0.5789452200471777,20,600
budget,100,gaussian,0.25,0,inst_excess,-0.08711250195249401,-0.13411248030636413,-0.04329510508570693,20,600
budget,100,gaussian,0.25,0,share_bound_zero,0.0,,,20,600
budget,100,gaussian,0.25,0,share_prefix_identical,1.0,,,20,600
budget,100,gaussian,0.25,0,n_bound_violations,0.0,,,20,600
budget,100,gaussian,0.25,0,max_violation,0.0,,,20,600
budget,100,gaussian,0.25,0,share_iters_bound_binds,0.024027355899525274,,,20,600
budget,100,gaussian,0.25,0,share_iters_ge90pct_bound,0.03386747667291148,,,20,600
budget,100,gaussian,0.25,0,share_iters_ge50pct_bound,0.10633150839411412,,,20,600
budget,100,gaussian,0.25,0,share_runs_noisy_no_gain_clean_gain,0.005,,,20,600
budget,100,gaussian,0.25,0,share_runs_deployed_exceeds_bound,0.05,,,20,600
budget,100,gaussian,0.25,40,excess,0.0037084749083482623,0.001108268489587971,0.006834837634129986,20,600
budget,100,gaussian,0.25,40,bound,0.03008198229554105,0.015022233506930622,0.04681473917322582,20,600
budget,100,gaussian,0.25,40,normalised,0.12327894059355114,0.04378571435625619,0.2311083797473741,20,600
budget,100,gaussian,0.25,40,median_run_ratio,0.6224805715188071,0.3505374705104663,0.9247136310112929,20,600
budget,100,gaussian,0.25,40,bound_task,0.03202607380368628,0.01625172086473591,0.04959553721792831,20,600
budget,100,gaussian,0.25,40,normalised_task,0.11579548998358356,0.0414149711521319,0.21317904653110248,20,600
budget,100,gaussian,0.25,40,deployed,0.02866674957924134,0.020298011872211134,0.037264550562300415,20,600
budget,100,gaussian,0.25,40,bound_final,0.0512929837756817,0.024006937302260455,0.08332164496597254,20,600
budget,100,gaussian,0.25,40,inst_excess,-0.1259480457871393,-0.18055279071301214,-0.07762610801179808,20,600
budget,100,gaussian,0.25,40,share_bound_zero,0.4066666666666667,,,20,600
budget,100,gaussian,0.25,40,share_prefix_identical,1.0,,,20,600
budget,100,gaussian,0.25,40,n_bound_violations,0.0,,,20,600
budget,100,gaussian,0.25,40,max_violation,0.0,,,20,600
budget,100,gaussian,0.25,40,share_iters_bound_binds,0.3671992954202315,,,20,600
budget,100,gaussian,0.25,40,share_iters_ge90pct_bound,0.40563663814796175,,,20,600
budget,100,gaussian,0.25,40,share_iters_ge50pct_bound,0.5390664318067439,,,20,600
budget,100,gaussian,0.25,40,share_runs_noisy_no_gain_clean_gain,0.195,,,20,600
budget,100,gaussian,0.25,40,share_runs_deployed_exceeds_bound,0.5333333333333333,,,20,600
budget,100,gaussian,0.25,early/late,raw_ratio,9.18233897729693,4.833948851573277,27.923633639109987,20,1200
budget,100,gaussian,0.25,early/late,bound_ratio,13.481567467939449,8.301553529454068,27.55709264047714,20,1200
budget,100,gaussian,0.25,early/late,normalised_ratio,0.6811032173472019,0.3786094076212552,1.7054464502720026,20,1200
budget,100,gaussian,0.25,early/late,normalised_task_ratio,0.32882654122956917,0.16060103046328683,0.8729075871095368,20,1200
budget,100,gaussian,0.25,early/late,deployed_ratio,1.9606239929738627,1.463526745671478,2.642394528236159,20,1200
budget,100,gaussian,0.25,early/late,inst_ratio,0.691654256388543,0.5226601277786559,0.8129822383889284,20,1200
budget,100,gaussian,0.25,early/late,inst_diff,0.0388355438346453,0.021994674107543563,0.055951581370833246,20,1200
budget,100,gaussian,0.25,early/late,mechanical_log_share,1.173203689674586,,,20,1200
budget,100,gaussian,1.0,0,excess,0.11064421540231062,0.08673224206343483,0.13613392441965858,20,600
budget,100,gaussian,1.0,0,bound,0.4055522738866967,0.33085887854124535,0.4801936717934739,20,600
budget,100,gaussian,1.0,0,normalised,0.2728235606767241,0.23195191144056557,0.31320260255141397,20,600
budget,100,gaussian,1.0,0,median_run_ratio,0.23472516242149447,0.16994282297174435,0.27511255760240527,20,600
budget,100,gaussian,1.0,0,bound_task,0.8943142627044501,0.7712855287603008,1.0244835337066849,20,600
budget,100,gaussian,1.0,0,normalised_task,0.12371961402887291,0.08858541001370314,0.16500743950528152,20,600
budget,100,gaussian,1.0,0,deployed,0.22027822616416307,0.18592954646746868,0.25537184416995695,20,600
budget,100,gaussian,1.0,0,bound_final,0.49575176321855763,0.40738216841288777,0.5789452200471777,20,600
budget,100,gaussian,1.0,0,inst_excess,0.0348523354293231,-0.015207232348512062,0.08366790741334715,20,600
budget,100,gaussian,1.0,0,share_bound_zero,0.0,,,20,600
budget,100,gaussian,1.0,0,share_prefix_identical,1.0,,,20,600
budget,100,gaussian,1.0,0,n_bound_violations,0.0,,,20,600
budget,100,gaussian,1.0,0,max_violation,0.0,,,20,600
budget,100,gaussian,1.0,0,share_iters_bound_binds,0.08148565816038851,,,20,600
budget,100,gaussian,1.0,0,share_iters_ge90pct_bound,0.11453464049909966,,,20,600
budget,100,gaussian,1.0,0,share_iters_ge50pct_bound,0.27774241073864564,,,20,600
budget,100,gaussian,1.0,0,share_runs_noisy_no_gain_clean_gain,0.03333333333333333,,,20,600
budget,100,gaussian,1.0,0,share_runs_deployed_exceeds_bound,0.205,,,20,600
budget,100,gaussian,1.0,40,excess,0.009449094205130468,0.0019271517114073013,0.016607483505727525,20,600
budget,100,gaussian,1.0,40,bound,0.03008198229554105,0.015022233506930622,0.04681473917322582,20,600
budget,100,gaussian,1.0,40,normalised,0.31411142099272743,0.07082649578581905,0.500654271185738,20,600
budget,100,gaussian,1.0,40,median_run_ratio,0.9862552306375765,0.7974985545687142,1.0,20,600
budget,100,gaussian,1.0,40,bound_task,0.03202607380368628,0.01625172086473591,0.04959553721792831,20,600
budget,100,gaussian,1.0,40,normalised_task,0.29504379035193673,0.06828206247389698,0.4545087969611998,20,600
budget,100,gaussian,1.0,40,deployed,0.10055961132270683,0.0752977307188529,0.12541569980218711,20,600
budget,100,gaussian,1.0,40,bound_final,0.0512929837756817,0.024006937302260455,0.08332164496597254,20,600
budget,100,gaussian,1.0,40,inst_excess,-0.0912038962930213,-0.1616590674361366,-0.025017931974883178,20,600
budget,100,gaussian,1.0,40,share_bound_zero,0.4066666666666667,,,20,600
budget,100,gaussian,1.0,40,share_prefix_identical,1.0,,,20,600
budget,100,gaussian,1.0,40,n_bound_violations,0.0,,,20,600
budget,100,gaussian,1.0,40,max_violation,0.0,,,20,600
budget,100,gaussian,1.0,40,share_iters_bound_binds,0.5424635128334172,,,20,600
budget,100,gaussian,1.0,40,share_iters_ge90pct_bound,0.581341217916457,,,20,600
budget,100,gaussian,1.0,40,share_iters_ge50pct_bound,0.6840085556114746,,,20,600
budget,100,gaussian,1.0,40,share_runs_noisy_no_gain_clean_gain,0.2833333333333333,,,20,600
budget,100,gaussian,1.0,40,share_runs_deployed_exceeds_bound,0.735,,,20,600
budget,100,gaussian,1.0,early/late,raw_ratio,11.709504953631997,6.646870334006659,47.230168813076,20,1200
budget,100,gaussian,1.0,early/late,bound_ratio,13.481567467939449,8.301553529454068,27.55709264047714,20,1200
budget,100,gaussian,1.0,early/late,normalised_ratio,0.8685566408712045,0.497768894625062,3.355126519646936,20,1200
budget,100,gaussian,1.0,early/late,normalised_task_ratio,0.4193262765547331,0.21430356843047849,1.5903370937374115,20,1200
budget,100,gaussian,1.0,early/late,deployed_ratio,2.1905238421941196,1.8271051593164278,2.733053596537624,20,1200
budget,100,gaussian,1.0,early/late,inst_ratio,-0.38213647493029224,-2.937418569788723,0.10953647565531403,20,1200
budget,100,gaussian,1.0,early/late,inst_diff,0.1260562317223444,0.08768944501727571,0.16687915637234949,20,1200
budget,100,gaussian,1.0,early/late,mechanical_log_share,1.0572762261900355,,,20,1200
budget,100,gaussian,5.0,0,excess,0.23881624568279736,0.18192243088828433,0.29924465589054905,20,600
budget,100,gaussian,5.0,0,bound,0.4055522738866967,0.33085887854124535,0.4801936717934739,20,600
budget,100,gaussian,5.0,0,normalised,0.5888667406399943,0.5079635684253908,0.6691395629170233,20,600
budget,100,gaussian,5.0,0,median_run_ratio,0.6117467013235809,0.5141400792511429,0.7531280058491171,20,600
budget,100,gaussian,5.0,0,bound_task,0.8943142627044501,0.7712855287603008,1.0244835337066849,20,600
budget,100,gaussian,5.0,0,normalised_task,0.26703839538531493,0.1857827233207736,0.3641551349518769,20,600
budget,100,gaussian,5.0,0,deployed,0.6948774192200801,0.6192527512125853,0.7726438487654846,20,600
budget,100,gaussian,5.0,0,bound_final,0.49575176321855763,0.40738216841288777,0.5789452200471777,20,600
budget,100,gaussian,5.0,0,inst_excess,0.4723739442525531,0.3679042815610517,0.5818490461829657,20,600
budget,100,gaussian,5.0,0,share_bound_zero,0.0,,,20,600
budget,100,gaussian,5.0,0,share_prefix_identical,1.0,,,20,600
budget,100,gaussian,5.0,0,n_bound_violations,0.0,,,20,600
budget,100,gaussian,5.0,0,max_violation,0.0,,,20,600
budget,100,gaussian,5.0,0,share_iters_bound_binds,0.2772695029011077,,,20,600
budget,100,gaussian,5.0,0,share_iters_ge90pct_bound,0.36659451790683717,,,20,600
budget,100,gaussian,5.0,0,share_iters_ge50pct_bound,0.6119791193000964,,,20,600
budget,100,gaussian,5.0,0,share_runs_noisy_no_gain_clean_gain,0.19333333333333333,,,20,600
budget,100,gaussian,5.0,0,share_runs_deployed_exceeds_bound,0.6916666666666667,,,20,600
budget,100,gaussian,5.0,40,excess,0.022073582111875774,0.009534242433222246,0.036400149864929995,20,600
budget,100,gaussian,5.0,40,bound,0.03008198229554105,0.015022233506930622,0.04681473917322582,20,600
budget,100,gaussian,5.0,40,normalised,0.7337808358177136,0.5560653032412498,0.8388753974236104,20,600
budget,100,gaussian,5.0,40,median_run_ratio,1.0,1.0,1.0,20,600
budget,100,gaussian,5.0,40,bound_task,0.03202607380368628,0.01625172086473591,0.04959553721792831,20,600
budget,100,gaussian,5.0,40,normalised_task,0.6892378456123788,0.5100816759543303,0.7935895769224883,20,600
budget,100,gaussian,5.0,40,deployed,0.4623406286497559,0.3750734196108427,0.549500272103585,20,600
budget,100,gaussian,5.0,40,bound_final,0.0512929837756817,0.024006937302260455,0.08332164496597254,20,600
budget,100,gaussian,5.0,40,inst_excess,0.26394147575833926,0.12679980493211623,0.407822666539568,20,600
budget,100,gaussian,5.0,40,share_bound_zero,0.4066666666666667,,,20,600
budget,100,gaussian,5.0,40,share_prefix_identical,1.0,,,20,600
budget,100,gaussian,5.0,40,n_bound_violations,0.0,,,20,600
budget,100,gaussian,5.0,40,max_violation,0.0,,,20,600
budget,100,gaussian,5.0,40,share_iters_bound_binds,0.7996351283341722,,,20,600
budget,100,gaussian,5.0,40,share_iters_ge90pct_bound,0.8372546552591847,,,20,600
budget,100,gaussian,5.0,40,share_iters_ge50pct_bound,0.8866381479617513,,,20,600
budget,100,gaussian,5.0,40,share_runs_noisy_no_gain_clean_gain,0.4666666666666667,,,20,600
budget,100,gaussian,5.0,40,share_runs_deployed_exceeds_bound,0.9066666666666666,,,20,600
budget,100,gaussian,5.0,early/late,raw_ratio,10.819097891425253,6.499957905868223,24.724889666373524,20,1200
budget,100,gaussian,5.0,early/late,bound_ratio,13.481567467939449,8.301553529454068,27.55709264047714,20,1200
budget,100,gaussian,5.0,early/late,normalised_ratio,0.8025103844307554,0.6503505480934862,1.0534926006780454,20,1200
budget,100,gaussian,5.0,early/late,normalised_task_ratio,0.38744012257199084,0.2633515446087436,0.5728839958242715,20,1200
budget,100,gaussian,5.0,early/late,deployed_ratio,1.502955561680653,1.2365332446252375,1.836900608638245,20,1200
budget,100,gaussian,5.0,early/late,inst_ratio,1.7896919871928403,1.3408493607489482,3.1656240016593222,20,1200
budget,100,gaussian,5.0,early/late,inst_diff,0.20843246849421382,0.12891451397823667,0.2913525416295012,20,1200
budget,100,gaussian,5.0,early/late,mechanical_log_share,1.092390413856201,,,20,1200
budget,25/100,gaussian,0.05,late,late_raw_T25_over_T100,1.997331671429146,-11.917684850395961,14.462974698076945,20,0
budget,25/100,gaussian,0.05,late,late_bound_T25_over_T100,3.3992848464314633,2.011513185681656,6.915795358967949,20,0
budget,25/100,gaussian,0.05,late,late_normalised_T25_over_T100,0.5875740815089167,-3.738625763504568,4.293032309033314,20,0
budget,25/100,gaussian,0.25,late,late_raw_T25_over_T100,3.63605653200999,1.681980456581965,12.406876060992865,20,0
budget,25/100,gaussian,0.25,late,late_bound_T25_over_T100,3.3992848464314633,2.011513185681656,6.915795358967949,20,0
budget,25/100,gaussian,0.25,late,late_normalised_T25_over_T100,1.069653381895044,0.5735581670466765,3.006661772018989,20,0
budget,25/100,gaussian,1.0,late,late_raw_T25_over_T100,4.374192034063203,2.2994399544498396,17.586521417470554,20,0
budget,25/100,gaussian,1.0,late,late_bound_T25_over_T100,3.3992848464314633,2.011513185681656,6.915795358967949,20,0
budget,25/100,gaussian,1.0,late,late_normalised_T25_over_T100,1.286797732957033,0.7601543271885247,5.153808864619748,20,0
budget,25/100,gaussian,5.0,late,late_raw_T25_over_T100,3.621139618800603,1.970373017220915,8.864104210747689,20,0
budget,25/100,gaussian,5.0,late,late_bound_T25_over_T100,3.3992848464314633,2.011513185681656,6.915795358967949,20,0
budget,25/100,gaussian,5.0,late,late_normalised_T25_over_T100,1.06526513145906,0.9059762583584705,1.4151976836224442,20,0
