delta_InterventionLightingTransparency,delta_AuditoryAlertVolume,delta_InterventionSymbolTransparency,delta_LevelOfAutonomy,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-0.0957984911614117,-0.04214598992853613,0.10795760183354897,0.08343160408085737,0.17195729623663944,20.0,2.3314662698412696,0.019376322751323283,34.21587149462288,0.6843174298924576,0.019376322751323283,17.01624532623001,17.01624532623001,0.0,qnei,composite,0.0,20,50,11,3c2ff7f8-29ff-48bf-a591-51962752f747,none,extra_trees,True,0.01,2.0,14.935870300003444,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,2.1406888990639,0.21015369352869273,36.952278696416435,0.7390455739283287,0.21015369352869273,23.214583850977842,23.28109283176313,0.0,qnei,composite,0.014918,0,50,11,8bc701b7-a391-4ac0-8e69-f87c4b598775,gaussian,extra_trees,False,0.01,2.0,16.422437999994145,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.09576898231716613,-0.04354186697793927,0.10847429638817108,0.08332214241929559,0.17255968401756072,20.0,2.361490961199296,-0.010648368606703151,31.53000564329036,0.6306001128658072,-0.010648368606703151,15.05784812774942,15.05784812774942,0.0,qnei,composite,0.014918,20,50,11,f6c35b75-bdf8-464b-b036-5c0389c5856a,gaussian,extra_trees,False,0.01,2.0,19.557536400010576,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,2.196027523402522,0.1548150691900707,35.359519245598364,0.7071903849119673,0.1548150691900707,21.7282309578823,21.735227807645597,0.0,qnei,composite,0.074591,0,50,11,653d64fa-d3c8-4b86-804e-f2f6aee56b74,gaussian,extra_trees,False,0.01,2.0,15.771614900004352,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.09183888902446835,-0.029380985936031,0.10573392560720984,0.08231098056010011,0.16508296222474936,20.0,2.3979043209876547,-0.04706172839506184,32.42994602200564,0.6485989204401128,-0.04706172839506184,15.183780472410952,15.183780472410952,0.0,qnei,composite,0.074591,20,50,11,1199e9c5-1d72-4fdc-9dba-a0ad3301d29b,gaussian,extra_trees,False,0.01,2.0,17.459620499997982,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,1.9395091991342,0.4113333934583929,44.666074643256046,0.893321492865121,0.553943386735726,26.570319576102918,32.31407597319146,0.0,qnei,composite,0.298364,0,50,11,26e95392-1a43-4253-9faf-a756909c919a,gaussian,extra_trees,False,0.01,2.0,14.713712800003123,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.004561920458489688,-0.062466044921271835,0.2561579343975312,0.02315804005243327,0.2647187187568268,20.0,2.21973254985755,0.13111004273504268,39.08866335033055,0.781773267006611,0.5913862433862465,20.73351893225357,28.398118621915827,0.0,qnei,composite,0.298364,20,50,11,30c48eac-540a-4eef-83bb-1196a595367e,gaussian,extra_trees,False,0.01,2.0,15.9225798999978,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,1.7902751322751325,0.5605674603174604,53.90767603761374,1.0781535207522748,0.9999264046139038,33.90821390492252,53.95955898164948,0.0,qnei,composite,1.49182,0,50,11,e4db1033-6139-4011-bfbd-ef0d89ed6fbd,gaussian,extra_trees,False,0.01,2.0,13.319610099992133,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.01167565296280837,0.1296024398232879,0.12798583045266343,0.03425965856770585,0.18570732425537392,20.0,1.9408152218152228,0.41002737077737006,50.99322735052966,1.0198645470105931,1.1250970695970708,24.49890286082499,43.44712350977483,0.0,qnei,composite,1.49182,20,50,11,6eb63a85-a532-4898-940c-e1c6098042cc,gaussian,extra_trees,False,0.01,2.0,14.214045500004431,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.9197181861348511,0.5104753764753798,49.48195837169902,0.9896391674339804,0.5104753764753798,33.89713505504437,33.89713505504437,0.0,logei,composite,0.0,0,50,13,2c2192c2-f142-405a-81ef-1498d1a0c773,none,extra_trees,True,0.01,2.0,11.8368291999941,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.3920186039315722,0.0,-0.05497224171376866,0.8724482733277128,0.9580535072844332,20.0,1.9197181861348511,0.5104753764753798,49.48195837169902,0.9896391674339804,0.5104753764753798,33.89713505504437,33.89713505504437,0.0,logei,composite,0.0,20,50,13,2c2192c2-f142-405a-81ef-1498d1a0c773,none,extra_trees,True,0.01,2.0,11.8368291999941,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.9590005935422603,0.4711929690679706,46.61584707029911,0.9323169414059822,0.4711929690679706,29.726975523218023,29.726975523218023,0.0,logei,composite,0.014918,0,50,13,4e497f42-d88a-41f4-9114-fedec961f2d7,gaussian,extra_trees,False,0.01,2.0,13.008266099990578,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.38292805283342035,0.0,-0.05497224171376866,0.8821204163099398,0.9632197412203787,20.0,1.9254940476190465,0.5046995149911844,48.98979353033612,0.9797958706067225,0.5046995149911844,34.55091310415578,34.55091310415578,0.0,logei,composite,0.014918,20,50,13,74522468-e860-44d3-8c90-1b15ac4ec397,gaussian,extra_trees,False,0.01,2.0,14.922963499993784,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.7715145903479186,0.6586789722623123,43.82345170811953,0.8764690341623905,0.6741566658650071,35.55115449625133,36.41326700025967,0.0,logei,composite,0.074591,0,50,13,e500be5b-d9af-409a-889a-c40ae51bc447,gaussian,extra_trees,False,0.01,2.0,13.988654600005248,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.3611227203583469,0.0,-0.05228796961788834,1.0,1.0644922033184527,20.0,1.8836331569664917,0.5465604056437392,45.459607057685055,0.9091921411537011,0.6597449294532638,36.13182018087527,36.64100172849433,0.0,logei,composite,0.074591,20,50,13,fedbd095-b5f6-496f-985d-01fe3ff3f7c4,gaussian,extra_trees,False,0.01,2.0,12.544362599990563,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.7729219977553268,0.6572715648549041,43.06293886813451,0.8612587773626902,0.9047506212922938,33.748574970838405,44.70477517726779,0.0,logei,composite,0.298364,0,50,13,af196ad2-2707-4f87-bb00-85ea62a4b22e,gaussian,extra_trees,False,0.01,2.0,8.943051900001592,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.2464040810174703,0.9,0.351175540861007,0.0,0.9970151611891791,20.0,1.784011684303348,0.6461818783068829,47.42853411094418,0.9485706822188835,0.7944768117684868,35.53950319153747,38.687082235949944,0.0,logei,composite,0.298364,20,50,13,08b0b00b-68f0-4a4e-b621-89ee509da9e4,gaussian,extra_trees,False,0.01,2.0,12.943376499999431,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.71987070105819,0.7103228615520409,56.06471470229073,1.1212942940458146,1.2241408051824714,41.81004804521787,60.619798379942,0.0,logei,composite,1.49182,0,50,13,24399409-4aa2-4910-98f7-782921fbce2e,gaussian,extra_trees,False,0.01,2.0,10.62184979999438,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.1767668982472027,0.0,-0.05497224171376866,0.0,0.18511748614048842,20.0,1.722537157287157,0.7076564053230738,46.367970760941816,0.9273594152188364,0.7523045534712214,37.72763541656553,39.63575821043831,0.0,logei,composite,1.49182,20,50,13,8b50a2d2-214f-4ce0-8361-c136e9073c98,gaussian,extra_trees,False,0.01,2.0,10.091956899996148,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.9582830009496677,0.4719105616605632,46.93061853567719,0.9386123707135439,0.4719105616605632,35.10397471923817,35.10397471923817,0.0,qnei,composite,0.0,0,50,13,f8d57b1e-7d07-4b78-8c9f-0bdadb7d9442,none,extra_trees,True,0.01,2.0,14.078329199997825,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.20945341130718292,0.0,0.0,0.5268517539014318,0.5669598769729925,20.0,1.9582830009496677,0.4719105616605632,46.93061853567719,0.9386123707135439,0.4719105616605632,35.10397471923817,35.10397471923817,0.0,qnei,composite,0.0,20,50,13,f8d57b1e-7d07-4b78-8c9f-0bdadb7d9442,none,extra_trees,True,0.01,2.0,14.078329199997825,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.9152737416904067,0.5149198209198242,46.79408675651138,0.9358817351302277,0.5149198209198242,31.611859778623206,31.611859778623206,0.0,qnei,composite,0.014918,0,50,13,2a81a11a-591e-4f74-9e76-44e59c64c00b,gaussian,extra_trees,False,0.01,2.0,13.834547499995097,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.24278602430128715,0.0,0.0,0.5752483563778665,0.6243842767971197,20.0,1.7311325757575677,0.6990609868526632,50.3844099504869,1.007688199009738,0.7054987450820847,36.990760462044825,37.00685485761837,0.0,qnei,composite,0.014918,20,50,13,f1afad63-c387-4236-b9b0-442d046d5639,gaussian,extra_trees,False,0.01,2.0,16.274348000006285,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.922894112060779,0.5072994505494519,45.68655812805007,0.9137311625610015,0.6624159652076353,30.385710252223568,33.232617995941474,0.0,qnei,composite,0.074591,0,50,13,6fa39ff1-fa37-47fe-a41c-f3ab219c57ff,gaussian,extra_trees,False,0.01,2.0,13.2877690000023,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.20332183798629866,0.0,0.0,0.6855040412304656,0.7150213705515568,20.0,1.713140584723913,0.7170529778863179,50.49418063639687,1.0098836127279374,0.8103046737213531,37.116620069258595,38.56202135470164,0.0,qnei,composite,0.074591,20,50,13,d9d8eaa1-758e-41cd-a7ab-f6b55ded95a7,gaussian,extra_trees,False,0.01,2.0,14.876154400000814,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.7327607323232253,0.6974328302870056,47.63590492535197,0.9527180985070395,0.7511611382444847,36.76218739583638,39.35764202415574,0.0,qnei,composite,0.298364,0,50,13,1edf138d-faa1-47f3-8326-9c1f86d533a7,gaussian,extra_trees,False,0.01,2.0,13.991253100000904,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.19542611892418088,0.0,0.0,0.7107398704415695,0.7371177188163822,20.0,1.8662665343915337,0.5639270282186972,44.954099785550575,0.8990819957110116,0.6066288880872237,34.214396824139456,35.38035621351553,0.0,qnei,composite,0.298364,20,50,13,6062e6a8-4602-4424-ae2a-d8f1b7334cde,gaussian,extra_trees,False,0.01,2.0,12.845243699994171,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687,0.8517847809146564,0.0,1.6878453182619788,0.7423482443482521,50.973587465175996,1.01947174930352,0.9184696606187874,38.48796286997654,48.336804699686475,0.0,qnei,composite,1.49182,0,50,13,2ad5d112-4877-46bf-9f3e-ea99a0f5bc83,gaussian,extra_trees,False,0.01,2.0,14.500818299988168,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.20197935029630282,0.0,0.0,0.0,0.20197935029630282,20.0,1.7959980158730238,0.6341955467372071,49.14628367333813,0.9829256734667626,1.6265405643739017,36.675251148827094,47.132277578416044,0.0,qnei,composite,1.49182,20,50,13,357195ed-18cc-4375-a243-136f2c8eb6c9,gaussian,extra_trees,False,0.01,2.0,12.376150699987193,2.430193562610231,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,2.0384567901234565,0.3641569664902997,38.45677669981835,0.769135533996367,0.3641569664902997,26.88141313932984,26.88141313932984,0.0,logei,composite,0.0,0,50,14,2f54def8-f65b-4de7-aad6-17abf4d78a29,none,extra_trees,True,0.01,2.0,20.70004300000437,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.10630843820482139,0.06061643909369219,0.03693710772331349,-0.013425180461351993,0.12853179419634334,20.0,2.0384567901234565,0.3641569664902997,38.45677669981835,0.769135533996367,0.3641569664902997,26.88141313932984,26.88141313932984,0.0,logei,composite,0.0,20,50,14,2f54def8-f65b-4de7-aad6-17abf4d78a29,none,extra_trees,True,0.01,2.0,20.70004300000437,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,2.3700535714285706,0.03256018518518555,33.02807044937594,0.6605614089875188,0.03256018518518555,21.512266475037322,21.512266475037322,0.0,logei,composite,0.014918,0,50,14,e974bbcd-348e-498f-ac5e-468fe9d11bb5,gaussian,extra_trees,False,0.01,2.0,15.119650499997078,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09648977653115476,0.06494632330201722,0.03693710772331349,-0.013016208976577404,0.12272763954614269,20.0,2.2170998677248677,0.18551388888888853,38.040170620564,0.7608034124112799,0.19411640211640258,23.620664572310435,23.716576278659648,0.0,logei,composite,0.014918,20,50,14,e23f840b-2807-491d-9486-fc8b38ca179c,gaussian,extra_trees,False,0.01,2.0,17.300734199990984,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,2.3137572751322746,0.08885648148148162,36.83628953626173,0.7367257907252346,0.1681851851851861,22.028674272486803,22.544310846560883,0.0,logei,composite,0.074591,0,50,14,a8f82936-e034-4415-8d40-2f40fcc813e4,gaussian,extra_trees,False,0.01,2.0,14.341193700005533,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.10938408500481034,0.09638409070954213,0.03693710772331349,-0.012089156962871161,0.15088163784000166,20.0,2.1519232804232815,0.2506904761904747,34.11352748884625,0.682270549776925,0.28897420634920534,24.28696538800706,24.73660085978837,0.0,logei,composite,0.074591,20,50,14,9cf6fa25-dae3-48fb-9531-ff0f085febb1,gaussian,extra_trees,False,0.01,2.0,15.789226199995028,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,1.7854580026454971,0.6171557539682591,40.23742882050991,0.8047485764101983,0.7818776455026548,32.08903753306901,39.4171641172347,0.0,logei,composite,0.298364,0,50,14,e529c62e-955c-44a8-be47-d26270efc18f,gaussian,extra_trees,False,0.01,2.0,8.222663299995475,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.10755256628837795,-0.09791032894591556,-0.05599130640574035,-0.019073925809999337,0.1570121908271462,20.0,2.076488977072311,0.32612477954144525,35.63432099974664,0.7126864199949329,0.5171139770723092,26.22512081128749,27.99350738536157,0.0,logei,composite,0.298364,20,50,14,b0f8fd01-cfc7-4f4c-b48f-a2693be4535c,gaussian,extra_trees,False,0.01,2.0,16.660867599988705,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,1.6624811507936381,0.7401326058201181,42.693702510797436,0.8538740502159488,0.7578707010582126,37.95745468767377,39.650051934562626,0.0,logei,composite,1.49182,0,50,14,54802e49-2fc9-4786-95d8-1792dced5bec,gaussian,extra_trees,False,0.01,2.0,10.887854499989771,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.14052804199392888,0.027828320995848754,0.00675949244941243,0.003202421795162058,0.14345205568280722,20.0,1.8413827160493803,0.5612310405643759,42.70586149510278,0.8541172299020556,0.8900487197987235,30.346026234567987,37.39249732682076,0.0,logei,composite,1.49182,20,50,14,9e1cd39d-b3eb-4236-8af7-a8189ca96f6d,gaussian,extra_trees,False,0.01,2.0,10.21733569999924,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,2.3594457671957674,0.04316798941798883,29.310687903632047,0.586213758072641,0.04316798941798883,21.4847757936508,21.4847757936508,0.0,qnei,composite,0.0,0,50,14,7bbe8284-13ef-48d0-b3d8-9da3ea1768aa,none,extra_trees,True,0.01,2.0,18.128716399995028,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.22886134634564248,-0.010340135839551845,0.0,0.04660711887509461,0.23378763395474472,20.0,2.3594457671957674,0.04316798941798883,29.310687903632047,0.586213758072641,0.04316798941798883,21.4847757936508,21.4847757936508,0.0,qnei,composite,0.0,20,50,14,7bbe8284-13ef-48d0-b3d8-9da3ea1768aa,none,extra_trees,True,0.01,2.0,18.128716399995028,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,2.320993386243386,0.0816203703703704,30.35741249675857,0.6071482499351714,0.0816203703703704,20.909855158730153,20.935086640211637,0.0,qnei,composite,0.014918,0,50,14,38ad0d4c-e1c6-47b4-ad95-2280206c318a,gaussian,extra_trees,False,0.01,2.0,17.441828499999247,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.20881985221722799,-0.20856699443328258,0.0,-0.025421061309714554,0.2962298975543659,20.0,2.168011243386244,0.23460251322751224,39.092449749664425,0.7818489949932885,0.23460251322751224,27.304004519400365,27.304004519400365,0.0,qnei,composite,0.014918,20,50,14,ea4c703b-6f9c-4d4b-a84b-a5274428f222,gaussian,extra_trees,False,0.01,2.0,16.93531049999001,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,1.967886363636366,0.43472739297739027,44.910016415599394,0.8982003283119879,0.43472739297739027,27.8002301587302,28.378064592246673,0.0,qnei,composite,0.074591,0,50,14,7e172ca7-220a-47c9-b513-e09fc89d45d2,gaussian,extra_trees,False,0.01,2.0,13.404700200000661,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.22671080041692854,-0.009221432749280223,0.0,0.04643294332969128,0.2316006046492371,20.0,2.188865740740741,0.21374801587301517,36.96266936474743,0.7392533872949485,0.34875992063492056,25.0040042989418,26.370907517636702,0.0,qnei,composite,0.074591,20,50,14,47ebf653-6161-46cc-9dd1-921b527f2429,gaussian,extra_trees,False,0.01,2.0,18.172157699998934,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,1.9018492063492063,0.5007645502645499,56.106015637395465,1.1221203127479094,0.5007645502645499,36.168613095238115,46.77523069690836,0.0,qnei,composite,0.298364,0,50,14,886d4b86-088d-47a2-811b-843d6bb91e03,gaussian,extra_trees,False,0.01,2.0,13.344351600011578,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.22686210654946593,-0.007976810352868458,0.0,0.04739142281313957,0.23189651107276416,20.0,1.959257054673722,0.4433567019400342,39.11466441389984,0.7822932882779967,0.481838844797178,28.00039726631394,28.57115024250442,0.0,qnei,composite,0.298364,20,50,14,d7b95b9c-ced9-42aa-b7c1-0165656d710a,gaussian,extra_trees,False,0.01,2.0,16.090467300004093,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554,0.29661221418923883,0.0,1.975810405643737,0.4268033509700191,48.25629951006195,0.965125990201239,0.7360373677248817,32.87842114598396,43.049572920869345,0.0,qnei,composite,1.49182,0,50,14,0bee69ad-8464-4240-b02d-a6bc1850db55,gaussian,extra_trees,False,0.01,2.0,10.63967479999701,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.2731296090904856,-0.22807880275953668,0.0,-0.0031639446072677657,0.35585071894773934,20.0,1.9227253086419747,0.47988844797178154,48.59578868190544,0.9719157736381088,0.904928992304,28.310917107583794,36.58610075958007,0.0,qnei,composite,1.49182,20,50,14,342dcbf5-05b7-4062-b5bf-ea195f18b394,gaussian,extra_trees,False,0.01,2.0,14.360675299991271,2.402613756613756,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.12114611093142136,-0.602614516151214,0.3369281571743531,0.3005183283854209,0.7626614478669046,0.0,1.8423227513227505,0.564500000000002,49.03421407263749,0.9806842814527498,0.564500000000002,31.913944240738573,31.913944240738573,0.0,logei,composite,0.0,0,50,15,53bd0342-c13e-412c-a283-b799433528da,none,extra_trees,True,0.01,2.0,13.282030000002123,2.4068227513227525,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
1.0,-0.28024573775965433,0.9,0.7792661686805075,1.5798080374470975,20.0,1.8423227513227505,0.564500000000002,49.03421407263749,0.9806842814527498,0.564500000000002,31.913944240738573,31.913944240738573,0.0,logei,composite,0.0,20,50,15,53bd0342-c13e-412c-a283-b799433528da,none,extra_trees,True,0.01,2.0,13.282030000002123,2.4068227513227525,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.12114611093142136,-0.602614516151214,0.3369281571743531,0.3005183283854209,0.7626614478669046,0.0,1.9026545414462048,0.5041682098765476,42.75673510828059,0.8551347021656117,0.5041682098765476,30.20566556108485,30.28057195009164,0.0,logei,composite,0.014918,0,50,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,extra_trees,False,0.01,2.0,13.62046079999709,2.4068227513227525,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
1.0,-0.28013626994298074,0.9,0.7793340744057996,1.579822119501911,20.0,1.8465727513227503,0.5602500000000021,48.563733833127664,0.9712746766625533,0.5602500000000021,31.56533673713107,31.56533673713107,0.0,logei,composite,0.014918,20,50,15,4e55b914-2aca-40f6-a5f4-6306e8fd42b6,gaussian,extra_trees,False,0.01,2.0,13.77549500000896,2.4068227513227525,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.12114611093142136,-0.602614516151214,0.3369281571743531,0.3005183283854209,0.7626614478669046,0.0,1.9230853174603189,0.4837374338624336,38.42866935516732,0.7685733871033464,0.5127003968253969,31.2704674878534,32.587775853591445,0.0,logei,composite,0.074591,0,50,15,a01d6a2a-344d-4ace-8444-197653bb213e,gaussian,extra_trees,False,0.01,2.0,12.61126140000124,2.4068227513227525,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
1.0,-0.27972831570073986,0.9,0.7785735534964753,1.5793747841500134,20.0,1.7854636243386195,0.621359126984133,47.99284756738723,0.9598569513477446,0.6617572751322833,32.90414148099835,33.60529041077236,0.0,logei,composite,0.074591,20,50,15,7f83a7bc-7b32-4da9-9d76-b20949d6e15e,gaussian,extra_trees,False,0.01,2.0,13.729990700012422,2.4068227513227525,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
